Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	3.911	0	460	1105	2857	4205	551	-12.0	200	0	0	4.712	1	
2	0	18.603	0	460	1105	2857	4205	951	-13.5	200	0	1	19.761	0	
3	1	32.739	0	460	1105	2857	4205	951	-13.5	200	0	0	41.560	1	
4	0	50.536	1	730	2058	2857	4205	901	-12.5	200	1	1	51.507	1	
5	0	59.700	0	460	1105	2857	4205	701	-15.0	200	0	0	66.042	1	
6	0	79.092	0	730	2058	2857	4205	801	-15.5	200	1	1	81.049	1	
7	0	90.088	1	460	1105	2857	4205	751	-10.5	200	0	0	91.536	1	
8	0	104.269	0	730	2058	2857	4205	651	-14.0	200	1	0	110.836	0	
9	1	135.777	0	730	2058	2857	4205	651	-14.0	200	1	1	137.262	1	
10	0	146.034	0	460	1105	2857	4205	501	-18.5	200	-1	0	146.945	-1	
11	0	153.190	1	730	2058	2857	4205	601	-14.0	200	1	1	154.259	1	
12	0	163.096	0	460	1105	2857	4205	501	-9.0	200	0	0	167.876	1	
13	0	173.962	0	730	2058	2857	4205	501	-14.0	200	-1	0	175.910	-1	
14	0	193.116	0	730	2058	2857	4205	701	-15.5	200	1	1	194.383	1	
15	0	203.676	0	460	1105	2857	4205	801	-12.0	200	0	0	204.506	1	
16	0	211.920	1	460	1105	2857	4205	751	-10.5	200	0	0	212.629	1	
17	0	219.660	0	730	2058	2857	4205	1001	-17.0	200	1	0	225.484	0	
18	1	242.785	0	730	2058	2857	4205	1001	-17.0	200	1	1	243.797	1	
19	0	253.820	0	460	1105	2857	4205	951	-15.0	200	0	1	254.866	0	
20	1	270.503	1	460	1105	2857	4205	951	-15.0	200	0	0	277.675	1	
21	0	283.754	0	730	2058	2857	4205	901	-15.5	200	1	1	285.751	1	
22	0	292.598	0	730	2058	2857	4205	601	-14.0	200	1	1	293.341	1	
23	0	299.279	0	460	1105	2857	4205	501	-14.0	200	-1	0	300.552	-1	
24	0	308.203	0	730	2058	2857	4205	1001	-15.5	200	1	0	308.912	0	
25	1	331.174	0	730	2058	2857	4205	1001	-15.5	200	1	1	332.498	1	
26	0	339.099	0	460	1105	2857	4205	701	-15.0	200	0	0	340.538	1	
27	0	347.119	0	460	1105	2857	4205	901	-10.5	200	0	0	348.637	1	
28	0	356.798	0	460	1105	2857	4205	501	-14.0	200	-1	0	358.189	-1	
29	0	363.287	0	730	2058	2857	4205	851	-11.0	200	1	1	364.954	1	
30	0	370.161	0	730	2058	2857	4205	501	-12.5	200	1	1	371.238	1	
31	0	378.784	0	730	2058	2857	4205	501	-18.5	200	-1	1	379.713	-1	
32	0	387.528	1	460	1105	2857	4205	651	-13.5	200	0	0	388.236	1	
33	0	394.042	0	460	1105	2857	4205	751	-15.0	200	0	0	399.542	1	
34	0	405.537	0	730	2058	2857	4205	551	-11.0	200	1	1	407.195	1	
35	0	418.934	0	460	1105	2857	4205	701	-13.5	200	0	0	420.541	1	
36	0	425.328	0	730	2058	2857	4205	851	-12.5	200	1	0	426.283	0	
37	1	437.791	0	730	2058	2857	4205	851	-12.5	200	1	1	438.795	1	
38	0	446.887	0	730	2058	2857	4205	751	-12.5	200	1	0	448.227	0	
39	1	472.807	0	730	2058	2857	4205	751	-12.5	200	1	0	474.386	0	
40	1	487.150	0	730	2058	2857	4205	751	-12.5	200	1	1	488.574	1	
41	0	500.003	0	730	2058	2857	4205	501	-17.0	200	-1	0	501.238	-1	
42	0	508.263	0	460	1105	2857	4205	601	-9.0	200	0	0	509.451	1	
43	0	514.066	0	460	1105	2857	4205	501	-20.0	200	-1	0	515.378	-1	
44	0	520.533	0	730	2058	2857	4205	651	-12.5	200	1	0	522.267	0	
45	1	543.942	0	730	2058	2857	4205	651	-12.5	200	1	1	545.557	1	
