Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	5.4163	0	460	1105	2857	4205	501	-9.0	200	0	1	6.2175	0	
2	1	13.9136	0	460	1105	2857	4205	501	-9.0	200	0	0	15.4157	1	
3	0	24.6104	0	460	1105	2857	4205	651	-9.0	200	0	0	25.7970	1	
4	0	31.9805	0	460	1105	2857	4205	801	-15.0	200	0	0	33.2885	1	
5	0	38.6371	1	730	2058	2857	4205	901	-17.0	200	1	1	39.2258	1	
6	0	42.9921	0	730	2058	2857	4205	1001	-17.0	200	1	1	43.8083	1	
7	0	48.2528	0	460	1105	2857	4205	501	-20.0	200	-1	1	49.4947	-1	
8	0	53.7028	0	730	2058	2857	4205	701	-11.0	200	1	0	55.9864	0	
9	1	70.5541	0	730	2058	2857	4205	701	-11.0	200	1	1	71.3894	1	
10	0	75.2250	1	730	2058	2857	4205	601	-17.0	200	1	1	76.1274	1	
11	0	79.8898	0	460	1105	2857	4205	851	-15.0	200	0	1	83.6002	0	
12	1	94.8384	1	460	1105	2857	4205	851	-15.0	200	0	0	99.0314	1	
13	0	103.9012	0	730	2058	2857	4205	501	-18.5	200	-1	1	104.9936	-1	
14	0	108.2218	0	460	1105	2857	4205	801	-9.0	200	0	0	109.5897	1	
15	0	118.6316	0	730	2058	2857	4205	551	-11.0	200	1	1	119.7849	1	
16	0	123.3784	0	460	1105	2857	4205	901	-9.0	200	0	0	125.1415	1	
17	0	144.8370	0	460	1105	2857	4205	501	-20.0	200	-1	0	147.0560	-1	
18	0	152.8692	0	730	2058	2857	4205	851	-17.0	200	1	1	153.3492	1	
19	0	157.0422	0	460	1105	2857	4205	951	-15.0	200	0	0	158.1797	1	
20	0	166.3956	0	460	1105	2857	4205	601	-15.0	200	0	0	167.8643	1	
21	0	172.7969	0	730	2058	2857	4205	501	-11.0	200	1	1	173.8955	1	
22	0	178.1600	0	730	2058	2857	4205	501	-18.5	200	-1	1	179.2228	-1	
23	0	185.2017	0	460	1105	2857	4205	801	-9.0	200	0	0	190.2693	1	
24	0	195.4416	0	730	2058	2857	4205	551	-17.0	200	1	1	196.0574	1	
25	0	202.0868	0	730	2058	2857	4205	851	-17.0	200	1	1	202.8690	1	
26	0	208.4644	0	460	1105	2857	4205	501	-20.0	200	-1	0	213.3420	-1	
27	0	219.0323	1	730	2058	2857	4205	751	-17.0	200	1	1	219.8561	1	
28	0	225.3205	0	460	1105	2857	4205	501	-20.0	200	-1	1	229.2016	-1	
29	0	233.0922	1	460	1105	2857	4205	951	-9.0	200	0	0	236.1852	1	
30	0	242.2923	0	460	1105	2857	4205	651	-9.0	200	0	0	247.8073	1	
31	0	253.2462	0	460	1105	2857	4205	701	-15.0	200	0	0	254.5701	1	
32	0	260.8680	0	730	2058	2857	4205	901	-11.0	200	1	1	261.7523	1	
33	0	266.2241	0	730	2058	2857	4205	501	-18.5	200	-1	0	268.1633	-1	
34	0	274.3570	0	730	2058	2857	4205	601	-17.0	200	1	1	275.4299	1	
35	0	280.5798	0	730	2058	2857	4205	651	-11.0	200	1	1	281.6988	1	
36	0	287.3271	0	460	1105	2857	4205	851	-9.0	200	0	0	289.6790	1	
37	0	295.3531	0	460	1105	2857	4205	501	-20.0	200	-1	0	297.2106	-1	
38	0	302.6184	0	730	2058	2857	4205	501	-18.5	200	-1	0	304.4026	-1	
39	0	310.8457	0	460	1105	2857	4205	1001	-15.0	200	0	0	312.4850	1	
40	0	317.8665	0	460	1105	2857	4205	701	-15.0	200	0	0	320.4200	1	
41	0	331.1169	0	730	2058	2857	4205	801	-11.0	200	1	1	331.6935	1	
42	0	336.0092	1	730	2058	2857	4205	951	-11.0	200	1	1	336.4142	1	
43	0	341.6083	0	730	2058	2857	4205	701	-11.0	200	1	1	344.5946	1	
44	0	348.6607	0	730	2058	2857	4205	801	-17.0	200	1	1	349.3982	1	
45	0	354.3016	0	730	2058	2857	4205	751	-11.0	200	1	1	355.9357	1	
46	0	360.3818	0	730	2058	2857	4205	501	-18.5	200	-1	0	362.2860	-1	
47	0	367.4366	0	460	1105	2857	4205	901	-15.0	200	0	0	369.5440	1	
48	0	375.0501	0	460	1105	2857	4205	651	-15.0	200	0	0	376.6002	1	
49	0	382.4401	0	460	1105	2857	4205	501	-20.0	200	-1	0	385.0711	-1	
50	0	390.1474	0	460	1105	2857	4205	851	-9.0	200	0	0	391.7845	1	
51	0	397.3424	0	730	2058	2857	4205	951	-11.0	200	1	1	397.9324	1	
52	0	406.6996	0	460	1105	2857	4205	551	-15.0	200	0	0	408.0994	1	
53	0	419.0587	0	730	2058	2857	4205	601	-17.0	200	1	1	419.8690	1	
54	0	425.5252	0	730	2058	2857	4205	501	-18.5	200	-1	1	426.7270	-1	
55	0	434.3790	1	730	2058	2857	4205	851	-17.0	200	1	1	434.8366	1	
56	0	439.9778	0	460	1105	2857	4205	501	-20.0	200	-1	1	444.0020	-1	
57	0	446.9730	0	460	1105	2857	4205	701	-9.0	200	0	0	449.7526	1	
58	0	455.4537	0	460	1105	2857	4205	1001	-15.0	200	0	0	457.0157	1	
59	0	464.3909	1	730	2058	2857	4205	551	-17.0	200	1	1	465.2834	1	
60	0	470.5799	0	730	2058	2857	4205	501	-18.5	200	-1	1	473.7079	-1	
61	0	476.6556	0	730	2058	2857	4205	951	-17.0	200	1	1	478.3881	1	
62	0	482.3225	0	460	1105	2857	4205	651	-15.0	200	0	0	484.1630	1	
63	0	504.0570	1	460	1105	2857	4205	601	-15.0	200	0	0	505.3434	1	
64	0	510.9218	0	460	1105	2857	4205	501	-20.0	200	-1	1	515.1739	-1	
65	0	518.4341	0	730	2058	2857	4205	1001	-11.0	200	1	1	518.9256	1	
66	0	556.9709	0	460	1105	2857	4205	801	-9.0	200	0	1	558.6004	0	
67	1	670.1031	0	460	1105	2857	4205	801	-9.0	200	0	1	672.7604	0	
