Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	7.846	1	730	2058	2857	4205	601	-21.0	200	0	0	8.856	1	
2	0	19.264	0	460	1105	2857	4205	801	-13.0	200	1	1	20.053	1	
3	0	23.010	0	460	1105	2857	4205	501	-24.0	200	3	1	24.099	0	
4	0	26.713	0	730	2058	2857	4205	501	-22.5	200	2	0	28.417	0	
5	0	43.603	0	730	2058	2857	4205	751	-16.5	200	0	0	44.408	1	
6	0	55.532	0	730	2058	2857	4205	501	-22.5	200	2	1	57.023	0	
7	1	65.049	0	730	2058	2857	4205	501	-22.5	200	2	0	66.154	0	
8	0	78.151	0	730	2058	2857	4205	701	-18.0	200	0	0	78.772	1	
9	0	85.955	0	460	1105	2857	4205	501	-13.0	200	1	1	86.981	1	
10	0	89.174	0	460	1105	2857	4205	501	-24.0	200	3	1	90.451	0	
11	0	93.474	0	460	1105	2857	4205	951	-13.0	200	1	0	94.097	0	
12	1	103.285	0	460	1105	2857	4205	951	-13.0	200	1	0	103.614	0	
13	1	117.342	0	460	1105	2857	4205	951	-13.0	200	1	0	118.371	0	
14	1	127.641	0	460	1105	2857	4205	951	-13.0	200	1	1	128.594	1	
15	0	131.733	0	460	1105	2857	4205	651	-14.5	200	1	0	133.612	0	
16	1	149.332	0	460	1105	2857	4205	651	-14.5	200	1	1	151.095	1	
17	0	153.776	0	730	2058	2857	4205	1001	-19.5	200	0	0	154.264	1	
18	0	163.181	0	460	1105	2857	4205	701	-16.0	200	1	0	163.985	0	
19	1	172.554	1	460	1105	2857	4205	701	-16.0	200	1	0	174.099	0	
20	1	180.282	0	460	1105	2857	4205	701	-16.0	200	1	0	181.315	0	
21	1	189.903	0	460	1105	2857	4205	701	-16.0	200	1	0	190.827	0	
22	1	200.118	0	460	1105	2857	4205	701	-16.0	200	1	0	201.616	0	
23	1	208.725	0	460	1105	2857	4205	701	-16.0	200	1	1	209.604	1	
24	0	212.732	0	730	2058	2857	4205	501	-22.5	200	2	0	214.349	0	
25	0	223.999	0	460	1105	2857	4205	501	-24.0	200	3	1	225.175	0	
26	0	235.295	1	730	2058	2857	4205	901	-16.5	200	0	0	235.637	1	
27	0	245.670	0	730	2058	2857	4205	501	-22.5	200	2	1	246.713	0	
28	1	253.493	0	730	2058	2857	4205	501	-22.5	200	2	0	254.442	0	
29	0	263.050	0	460	1105	2857	4205	501	-24.0	200	3	1	264.361	0	
30	0	268.136	0	460	1105	2857	4205	801	-19.0	200	1	1	269.012	1	
31	0	271.805	0	730	2058	2857	4205	951	-16.5	200	0	0	272.198	1	
32	0	281.886	0	460	1105	2857	4205	551	-16.0	200	1	0	282.276	0	
33	1	291.960	0	460	1105	2857	4205	551	-16.0	200	1	1	292.872	1	
34	0	295.114	0	730	2058	2857	4205	501	-22.5	200	2	0	296.110	0	
35	0	306.425	0	730	2058	2857	4205	951	-19.5	200	0	0	307.084	1	
36	0	321.925	0	730	2058	2857	4205	751	-21.0	200	0	0	323.091	1	
37	0	331.697	0	460	1105	2857	4205	501	-17.5	200	1	1	332.749	1	
38	0	335.027	0	730	2058	2857	4205	501	-22.5	200	2	1	335.864	0	
39	1	342.603	0	730	2058	2857	4205	501	-22.5	200	2	0	344.965	0	
40	0	355.231	0	460	1105	2857	4205	1001	-16.0	200	1	1	356.230	1	
41	0	360.077	0	460	1105	2857	4205	501	-24.0	200	3	1	360.999	0	
42	0	366.191	0	460	1105	2857	4205	501	-24.0	200	3	1	367.564	0	
43	0	370.995	0	730	2058	2857	4205	651	-15.0	200	0	0	372.068	1	
44	0	382.199	0	460	1105	2857	4205	1001	-19.0	200	1	0	382.786	0	
45	1	389.232	0	460	1105	2857	4205	1001	-19.0	200	1	1	390.289	1	
46	0	401.087	1	730	2058	2857	4205	851	-16.5	200	0	0	401.792	1	
47	0	409.436	0	460	1105	2857	4205	501	-24.0	200	3	1	410.468	0	
48	0	415.022	0	730	2058	2857	4205	701	-15.0	200	0	0	415.510	1	
49	0	426.617	0	730	2058	2857	4205	501	-22.5	200	2	1	427.520	0	
