Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	4.4514	0	730	2058	2857	4205	501	-15.0	200	0	0	5.4414	1	
2	0	11.3757	0	730	2058	2857	4205	551	-21.0	200	0	0	11.9618	1	
3	0	19.2541	0	460	1105	2857	4205	601	-19.0	200	1	0	19.7585	0	
4	1	27.1569	0	460	1105	2857	4205	601	-19.0	200	1	1	27.6006	1	
5	0	32.8039	0	460	1105	2857	4205	701	-13.0	200	1	1	34.3595	1	
6	0	52.2001	1	730	2058	2857	4205	901	-15.0	200	0	0	52.8546	1	
7	0	57.6686	0	730	2058	2857	4205	501	-22.5	200	-1	0	60.7342	-1	
8	0	66.4721	0	460	1105	2857	4205	501	-24.0	200	-1	1	67.0595	-1	
9	0	74.8355	0	460	1105	2857	4205	801	-19.0	200	1	1	75.2383	1	
10	0	81.5654	0	460	1105	2857	4205	501	-24.0	200	-1	1	81.9268	-1	
11	0	105.9320	0	730	2058	2857	4205	951	-21.0	200	0	0	107.2116	1	
12	0	112.6356	1	460	1105	2857	4205	751	-13.0	200	1	1	113.0373	1	
13	0	117.9862	0	460	1105	2857	4205	1001	-13.0	200	1	1	119.3592	1	
14	0	125.6214	0	730	2058	2857	4205	601	-21.0	200	0	0	126.7528	1	
15	0	131.0656	0	730	2058	2857	4205	501	-22.5	200	-1	1	131.6055	-1	
16	0	139.9389	0	460	1105	2857	4205	501	-19.0	200	1	1	140.4639	1	
17	0	151.2588	0	730	2058	2857	4205	801	-21.0	200	0	0	152.0005	1	
18	0	156.2173	0	460	1105	2857	4205	501	-24.0	200	-1	1	156.5896	-1	
19	0	160.0118	0	730	2058	2857	4205	501	-22.5	200	-1	1	160.3985	-1	
20	0	163.8097	0	460	1105	2857	4205	951	-19.0	200	1	1	164.2926	1	
21	0	174.8276	0	460	1105	2857	4205	901	-13.0	200	1	1	175.2221	1	
22	0	179.1865	1	460	1105	2857	4205	901	-19.0	200	1	1	179.5241	1	
