Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	11.6185	0	730	2058	2857	4205	751	-21.0	200	0	1	18.1400	0	
2	1	28.4796	0	730	2058	2857	4205	751	-21.0	200	0	0	29.2529	1	
3	0	38.8042	0	460	1105	2857	4205	1001	-19.0	200	1	1	39.5276	1	
4	0	46.2094	0	730	2058	2857	4205	901	-15.0	200	0	1	47.1128	0	
5	1	53.4235	0	730	2058	2857	4205	901	-15.0	200	0	0	54.2954	1	
6	0	59.6349	0	730	2058	2857	4205	551	-15.0	200	0	1	60.2314	0	
7	1	67.1647	1	730	2058	2857	4205	551	-15.0	200	0	1	70.3208	0	
8	1	77.0218	1	730	2058	2857	4205	551	-15.0	200	0	1	80.3466	0	
9	1	90.0065	0	730	2058	2857	4205	551	-15.0	200	0	1	91.3035	0	
10	1	100.5438	0	730	2058	2857	4205	551	-15.0	200	0	0	101.7974	1	
11	0	107.5631	1	460	1105	2857	4205	601	-13.0	200	1	1	108.7120	1	
12	0	113.5836	0	730	2058	2857	4205	501	-22.5	200	-1	1	119.1133	-1	
13	0	125.4043	0	460	1105	2857	4205	951	-13.0	200	1	1	126.3341	1	
14	0	131.3597	0	460	1105	2857	4205	501	-24.0	200	-1	0	132.4647	-1	
15	0	137.6391	0	460	1105	2857	4205	701	-19.0	200	1	0	138.1562	0	
16	1	145.0141	0	460	1105	2857	4205	701	-19.0	200	1	1	145.6522	1	
17	0	151.4060	0	730	2058	2857	4205	501	-15.0	200	0	0	152.4489	1	
18	0	157.5585	1	460	1105	2857	4205	901	-19.0	200	1	1	158.1475	1	
19	0	163.5971	0	460	1105	2857	4205	951	-13.0	200	1	1	168.3165	1	
20	0	172.6149	0	730	2058	2857	4205	651	-21.0	200	0	0	173.4204	1	
21	0	179.8945	0	730	2058	2857	4205	501	-22.5	200	-1	0	180.9441	-1	
22	0	185.4641	0	730	2058	2857	4205	701	-15.0	200	0	0	186.2939	1	
23	0	190.4260	0	730	2058	2857	4205	551	-15.0	200	0	0	191.3323	1	
24	0	196.3891	0	730	2058	2857	4205	801	-15.0	200	0	0	197.0803	1	
25	0	201.7613	0	460	1105	2857	4205	601	-13.0	200	1	0	202.6882	0	
26	1	209.5368	0	460	1105	2857	4205	601	-13.0	200	1	1	210.2438	1	
27	0	218.0628	0	460	1105	2857	4205	851	-19.0	200	1	1	218.7091	1	
28	0	224.2028	0	460	1105	2857	4205	801	-19.0	200	1	1	225.2433	1	
29	0	229.8779	0	730	2058	2857	4205	651	-21.0	200	0	0	230.5152	1	
30	0	234.9039	0	730	2058	2857	4205	501	-22.5	200	-1	0	235.5012	-1	
31	0	240.8416	0	460	1105	2857	4205	501	-24.0	200	-1	0	241.4687	-1	
32	0	254.4462	0	730	2058	2857	4205	1001	-21.0	200	0	0	255.2402	1	
33	0	260.1918	0	730	2058	2857	4205	751	-21.0	200	0	0	260.8842	1	
34	0	265.0113	0	730	2058	2857	4205	501	-22.5	200	-1	0	266.0348	-1	
35	0	270.3518	0	460	1105	2857	4205	501	-24.0	200	-1	1	271.5289	-1	
36	0	277.1589	0	460	1105	2857	4205	601	-19.0	200	1	1	278.2513	1	
37	0	282.0146	0	460	1105	2857	4205	551	-19.0	200	1	1	282.8392	1	
38	0	290.5473	0	730	2058	2857	4205	901	-15.0	200	0	0	291.2012	1	
39	0	295.7451	0	460	1105	2857	4205	851	-19.0	200	1	1	296.6716	1	
40	0	300.2840	0	460	1105	2857	4205	701	-19.0	200	1	0	301.1894	0	
41	1	307.5788	0	460	1105	2857	4205	701	-19.0	200	1	1	308.1326	1	
42	0	313.5736	0	730	2058	2857	4205	501	-22.5	200	-1	0	314.4493	-1	
43	0	321.6781	0	730	2058	2857	4205	801	-15.0	200	0	1	322.6815	0	
44	1	330.0037	0	730	2058	2857	4205	801	-15.0	200	0	0	330.5471	1	
45	0	334.4464	0	460	1105	2857	4205	551	-19.0	200	1	1	335.3616	1	
46	0	339.4559	0	730	2058	2857	4205	601	-21.0	200	0	0	340.3501	1	
47	0	345.3334	0	460	1105	2857	4205	1001	-13.0	200	1	1	345.8886	1	
