Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	24.6069	0	730	2058	2857	4205	901	-17.0	200	1	1	25.2147	1	
2	0	33.7838	0	730	2058	2857	4205	701	-17.0	200	1	1	34.3925	1	
3	0	40.5019	0	460	1105	2857	4205	651	-15.0	200	0	1	41.3091	0	
4	1	55.7813	0	460	1105	2857	4205	651	-15.0	200	0	0	56.4126	1	
5	0	65.1514	0	460	1105	2857	4205	1001	-9.0	200	0	0	65.9926	1	
6	0	72.3348	0	460	1105	2857	4205	551	-15.0	200	0	0	73.2074	1	
7	0	79.7907	1	730	2058	2857	4205	751	-11.0	200	1	1	80.2706	1	
8	0	84.6259	0	730	2058	2857	4205	951	-11.0	200	1	1	88.4327	1	
9	0	93.6650	0	460	1105	2857	4205	601	-15.0	200	0	0	94.8994	1	
10	0	100.8248	0	730	2058	2857	4205	1001	-17.0	200	1	1	101.4594	1	
11	0	105.8309	0	460	1105	2857	4205	501	-20.0	200	-1	0	106.6803	-1	
12	0	112.6165	0	730	2058	2857	4205	651	-11.0	200	1	0	113.5007	0	
13	1	127.2659	0	730	2058	2857	4205	651	-11.0	200	1	1	127.9978	1	
14	0	132.6403	0	730	2058	2857	4205	501	-18.5	200	-1	0	133.2144	-1	
15	0	139.0331	0	460	1105	2857	4205	501	-9.0	200	0	0	139.7696	1	
16	0	150.2320	0	460	1105	2857	4205	751	-15.0	200	0	0	150.7915	1	
17	0	157.8490	0	730	2058	2857	4205	601	-17.0	200	1	1	158.6698	1	
18	0	162.7969	0	730	2058	2857	4205	501	-18.5	200	-1	0	163.2295	-1	
19	0	174.1750	0	460	1105	2857	4205	701	-15.0	200	0	0	175.1034	1	
20	0	181.8987	0	730	2058	2857	4205	951	-17.0	200	1	1	182.3004	1	
21	0	186.9858	0	730	2058	2857	4205	651	-11.0	200	1	1	187.6892	1	
22	0	194.1530	0	460	1105	2857	4205	751	-9.0	200	0	0	194.4905	1	
23	0	200.0053	0	460	1105	2857	4205	901	-15.0	200	0	0	200.4825	1	
24	0	207.5225	0	460	1105	2857	4205	501	-20.0	200	-1	1	208.0606	-1	
25	0	217.0922	1	460	1105	2857	4205	851	-15.0	200	0	0	217.9706	1	
26	0	224.3197	0	730	2058	2857	4205	501	-18.5	200	-1	1	227.0235	-1	
27	0	232.2580	0	730	2058	2857	4205	701	-17.0	200	1	1	233.0165	1	
28	0	241.8086	0	460	1105	2857	4205	501	-15.0	200	0	0	242.8178	1	
