Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	4.6300	0	460	1105	2857	4205	801	-9.0	200	0	0	6.1445	1	
2	0	14.5049	1	730	2058	2857	4205	751	-17.0	200	1	1	15.1008	1	
3	0	19.0529	0	460	1105	2857	4205	701	-15.0	200	0	0	24.0507	1	
4	0	30.6580	0	730	2058	2857	4205	951	-17.0	200	1	1	31.3606	1	
5	0	35.3389	0	730	2058	2857	4205	501	-11.0	200	1	1	35.9313	1	
6	0	40.5691	1	460	1105	2857	4205	901	-9.0	200	0	0	41.5108	1	
7	0	47.8925	0	460	1105	2857	4205	851	-9.0	200	0	0	51.6016	1	
8	0	57.0020	0	460	1105	2857	4205	601	-15.0	200	0	0	60.2713	1	
9	0	66.0721	0	460	1105	2857	4205	501	-20.0	200	-1	1	66.9636	-1	
10	0	71.1106	0	730	2058	2857	4205	801	-17.0	200	1	1	71.2594	1	
11	0	76.5199	0	730	2058	2857	4205	951	-17.0	200	1	1	76.7336	1	
12	0	81.4219	0	730	2058	2857	4205	501	-17.0	200	1	1	82.1954	1	
13	0	86.4671	0	460	1105	2857	4205	551	-15.0	200	0	0	86.8515	1	
14	0	92.7442	0	730	2058	2857	4205	501	-18.5	200	-1	1	93.5591	-1	
15	0	97.2568	0	730	2058	2857	4205	601	-17.0	200	1	1	97.8877	1	
16	0	103.3470	0	460	1105	2857	4205	501	-20.0	200	-1	0	104.6180	-1	
17	0	111.5777	0	730	2058	2857	4205	1001	-11.0	200	1	1	112.5497	1	
18	0	116.6080	0	730	2058	2857	4205	501	-18.5	200	-1	1	117.2192	-1	
19	0	128.0790	0	460	1105	2857	4205	951	-9.0	200	0	0	128.6106	1	
20	0	135.3555	0	730	2058	2857	4205	601	-17.0	200	1	1	135.7868	1	
21	0	140.1242	0	460	1105	2857	4205	501	-9.0	200	0	0	141.8021	1	
22	0	146.9395	0	460	1105	2857	4205	551	-15.0	200	0	0	148.3424	1	
23	0	156.8112	0	460	1105	2857	4205	801	-15.0	200	0	0	157.1442	1	
24	0	165.1214	0	730	2058	2857	4205	501	-18.5	200	-1	1	165.7553	-1	
25	0	170.9575	0	730	2058	2857	4205	701	-17.0	200	1	1	171.2219	1	
26	0	179.5179	0	730	2058	2857	4205	651	-17.0	200	1	1	183.4946	1	
27	0	189.3525	0	460	1105	2857	4205	901	-9.0	200	0	0	190.2875	1	
28	0	195.4747	0	730	2058	2857	4205	751	-11.0	200	1	1	196.3557	1	
29	0	201.8405	0	460	1105	2857	4205	701	-9.0	200	0	0	202.9704	1	
30	0	209.2252	0	460	1105	2857	4205	501	-20.0	200	-1	0	210.4185	-1	
