Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	4.0894	0	460	1105	2857	4205	851	-7.0	200	0	0	4.7098	1	
2	0	12.8009	0	730	2058	2857	4205	551	-7.0	200	1	1	13.5094	1	
3	0	35.1695	0	460	1105	2857	4205	751	-7.0	200	0	0	35.6725	1	
4	0	42.5470	0	460	1105	2857	4205	701	-10.0	200	0	0	42.9955	1	
5	0	49.4734	0	730	2058	2857	4205	501	-7.0	200	1	1	50.0082	1	
6	0	70.3018	0	730	2058	2857	4205	601	-7.0	200	1	1	71.1397	1	
7	0	84.5177	0	460	1105	2857	4205	501	-10.0	NaN	-1	0	84.9771	-1	
8	0	101.4568	0	730	2058	2857	4205	651	-7.0	200	1	1	102.3545	1	
9	0	123.1890	0	730	2058	2857	4205	951	-10.0	200	1	1	123.8589	1	
10	0	162.1637	0	460	1105	2857	4205	851	-10.0	200	0	0	162.5313	1	
11	0	174.4826	0	730	2058	2857	4205	751	-7.0	200	1	1	175.3333	1	
12	0	185.2536	0	460	1105	2857	4205	501	-10.0	NaN	-1	0	185.8598	-1	
13	0	191.6486	0	730	2058	2857	4205	501	-10.0	NaN	-1	0	191.9606	-1	
14	0	199.4967	0	460	1105	2857	4205	701	-7.0	200	0	0	199.7794	1	
15	0	207.1964	0	460	1105	2857	4205	501	-7.0	200	0	0	207.6901	1	
16	0	232.3182	1	460	1105	2857	4205	1001	-7.0	200	0	0	232.6733	1	
17	0	237.0420	0	730	2058	2857	4205	901	-7.0	200	1	0	237.8838	0	
18	1	251.5309	0	730	2058	2857	4205	901	-7.0	200	1	0	252.2469	0	
19	1	258.4157	0	730	2058	2857	4205	901	-7.0	200	1	1	259.2059	1	
20	0	281.9723	0	460	1105	2857	4205	801	-10.0	200	0	0	282.3523	1	
21	0	294.7184	0	730	2058	2857	4205	651	-10.0	200	1	0	295.3124	0	
22	1	304.4789	0	730	2058	2857	4205	651	-10.0	200	1	1	305.1295	1	
23	0	323.3619	0	730	2058	2857	4205	551	-7.0	200	1	0	323.8979	0	
24	1	330.8929	0	730	2058	2857	4205	551	-7.0	200	1	1	331.9002	1	
25	0	346.1506	0	460	1105	2857	4205	501	-10.0	NaN	-1	0	346.5525	-1	
26	0	353.8801	0	730	2058	2857	4205	501	-10.0	NaN	-1	0	354.3105	-1	
27	0	363.1986	0	460	1105	2857	4205	651	-7.0	200	0	0	363.5553	1	
28	0	368.6829	0	460	1105	2857	4205	601	-7.0	200	0	0	369.0782	1	
29	0	374.8431	0	730	2058	2857	4205	501	-10.0	NaN	-1	0	375.3495	-1	
30	0	394.9288	0	460	1105	2857	4205	801	-7.0	200	0	0	395.2456	1	
31	0	402.9644	0	730	2058	2857	4205	701	-7.0	200	1	1	403.9364	1	
32	0	417.8439	0	730	2058	2857	4205	751	-7.0	200	1	0	418.3787	0	
33	1	426.7495	0	730	2058	2857	4205	751	-7.0	200	1	1	428.1063	1	
34	0	443.7337	0	730	2058	2857	4205	501	-7.0	200	1	1	444.5594	1	
35	0	457.0531	0	460	1105	2857	4205	501	-10.0	NaN	-1	0	457.6795	-1	
36	0	470.4300	0	460	1105	2857	4205	651	-7.0	200	0	0	470.8325	1	
37	0	479.9352	0	730	2058	2857	4205	1001	-7.0	200	1	1	480.8337	1	
38	0	504.4773	0	460	1105	2857	4205	851	-10.0	200	0	0	504.8183	1	
39	0	509.9945	0	730	2058	2857	4205	801	-7.0	200	1	1	511.5585	1	
40	0	525.2462	0	460	1105	2857	4205	501	-10.0	NaN	-1	0	525.8646	-1	
41	0	533.7224	1	460	1105	2857	4205	751	-7.0	200	0	0	534.4184	1	
42	0	541.9146	0	460	1105	2857	4205	601	-10.0	200	0	0	542.6651	1	
43	0	545.9818	0	730	2058	2857	4205	551	-7.0	200	1	0	547.2086	0	
44	1	553.6145	0	730	2058	2857	4205	551	-7.0	200	1	1	554.7550	1	
45	0	564.1344	0	730	2058	2857	4205	501	-10.0	NaN	-1	0	564.7809	-1	
46	0	569.9690	0	460	1105	2857	4205	501	-10.0	NaN	-1	0	570.4629	-1	
47	0	575.4873	0	460	1105	2857	4205	601	-7.0	200	0	0	576.1684	1	
48	0	591.2432	0	460	1105	2857	4205	751	-10.0	200	0	0	591.5859	1	
49	0	602.8740	0	730	2058	2857	4205	501	-7.0	200	1	1	603.9146	1	
50	0	619.9496	0	730	2058	2857	4205	501	-10.0	NaN	-1	0	620.6107	-1	
51	0	625.9729	0	460	1105	2857	4205	1001	-10.0	200	0	0	626.3616	1	
52	0	631.8847	0	730	2058	2857	4205	801	-7.0	200	1	1	632.9363	1	
53	0	647.2949	0	730	2058	2857	4205	851	-10.0	200	1	1	647.7882	1	
54	0	664.8114	1	730	2058	2857	4205	551	-10.0	200	1	0	665.4869	0	
55	1	674.4148	0	730	2058	2857	4205	551	-10.0	200	1	0	675.0543	0	
56	1	683.0427	0	730	2058	2857	4205	551	-10.0	200	1	1	683.9882	1	
57	0	692.4067	0	730	2058	2857	4205	701	-7.0	200	1	1	693.1564	1	
58	0	710.8280	0	460	1105	2857	4205	751	-7.0	200	0	0	711.1992	1	
59	0	716.2764	0	730	2058	2857	4205	601	-7.0	200	1	1	717.2961	1	
60	0	758.0285	0	460	1105	2857	4205	1001	-10.0	200	0	0	758.4553	1	
61	0	769.8865	0	460	1105	2857	4205	501	-10.0	NaN	-1	0	770.8203	-1	
