Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	8.8300	0	936	1551	2975	4263	601	-17.0	330	1	1	17.7179	1	
2	0	24.1611	0	437	2761	2975	4263	551	-12.0	149	0	0	38.0212	1	
3	0	48.9576	0	437	2761	2975	4263	901	-12.0	409	0	1	50.1867	0	
4	1	58.3007	0	437	2761	2975	4263	901	-12.0	409	0	1	59.4377	0	
5	1	80.2877	0	437	2761	2975	4263	901	-12.0	409	0	1	81.3552	0	
6	1	85.7775	0	437	2761	2975	4263	901	-12.0	409	0	1	86.9890	0	
7	1	95.7315	0	437	2761	2975	4263	901	-12.0	409	0	0	103.6049	1	
8	0	122.9970	1	936	1551	2975	4263	751	-17.0	200	1	1	128.1382	1	
9	0	137.1633	0	936	1551	2975	4263	651	-17.0	499	1	1	138.6817	1	
10	0	147.7061	0	936	1551	2975	4263	1001	-17.0	263	1	1	148.9022	1	
11	0	158.2723	0	437	2761	2975	4263	951	-12.0	263	0	0	159.8917	1	
12	0	178.5680	0	437	2761	2975	4263	501	-12.0	330	0	1	180.3228	0	
13	1	186.9763	1	437	2761	2975	4263	501	-12.0	330	0	0	194.1643	1	
14	0	215.7268	0	437	2761	2975	4263	801	-12.0	409	0	1	217.7854	0	
15	1	237.0729	0	437	2761	2975	4263	801	-12.0	409	0	1	238.4991	0	
16	1	262.4866	0	437	2761	2975	4263	801	-12.0	409	0	1	263.8215	0	
17	1	327.4021	1	437	2761	2975	4263	801	-12.0	409	0	1	332.2695	0	
18	1	356.2863	0	437	2761	2975	4263	801	-12.0	409	0	0	358.6448	1	
19	0	376.7410	0	936	1551	2975	4263	851	-17.0	499	1	1	378.3883	1	
20	0	392.8519	0	437	2761	2975	4263	951	-12.0	200	0	0	394.8261	1	
21	0	417.3636	0	936	1551	2975	4263	801	-17.0	149	1	1	418.7193	1	
22	0	430.7457	0	936	1551	2975	4263	851	-17.0	330	1	1	432.2016	1	
23	0	440.5031	1	936	1551	2975	4263	651	-17.0	409	1	0	443.5179	0	
24	1	452.1531	0	936	1551	2975	4263	651	-17.0	409	1	1	454.0395	1	
25	0	462.0329	1	437	2761	2975	4263	501	-12.0	200	0	0	474.1707	1	
26	0	496.3444	0	437	2761	2975	4263	701	-12.0	499	0	1	497.8088	0	
27	1	515.6955	1	437	2761	2975	4263	701	-12.0	499	0	1	518.4525	0	
28	1	526.8945	0	437	2761	2975	4263	701	-12.0	499	0	1	528.7728	0	
29	1	543.5527	1	437	2761	2975	4263	701	-12.0	499	0	0	550.7524	1	
30	0	574.0938	0	437	2761	2975	4263	626	-12.0	263	0	0	576.3496	1	
31	0	593.9889	0	936	1551	2975	4263	601	-17.0	149	1	1	596.1821	1	
32	0	607.3250	0	936	1551	2975	4263	526	-17.0	200	1	1	609.1970	1	
33	0	617.5074	0	437	2761	2975	4263	751	-12.0	499	0	1	618.7997	0	
34	1	623.6833	1	437	2761	2975	4263	751	-12.0	499	0	0	627.2854	1	
35	0	647.5583	0	437	2761	2975	4263	526	-12.0	330	0	1	649.2336	0	
36	1	666.0844	0	437	2761	2975	4263	526	-12.0	330	0	0	667.1854	1	
37	0	689.4991	1	437	2761	2975	4263	626	-12.0	149	0	1	691.8928	0	
38	1	707.9534	0	437	2761	2975	4263	626	-12.0	149	0	0	710.4614	1	
39	0	731.4216	0	936	1551	2975	4263	726	-17.0	409	1	1	733.4087	1	
40	0	739.9009	0	437	2761	2975	4263	551	-12.0	263	0	1	741.5190	0	
41	1	750.8182	1	437	2761	2975	4263	551	-12.0	263	0	0	752.6252	1	
42	0	769.1873	1	936	1551	2975	4263	601	-17.0	330	1	1	774.3114	1	
43	0	782.4511	1	936	1551	2975	4263	676	-17.0	263	1	1	786.6566	1	
44	0	794.4552	1	437	2761	2975	4263	701	-12.0	200	0	0	799.6636	1	
45	0	809.4888	1	936	1551	2975	4263	751	-17.0	149	1	1	812.5868	1	
46	0	819.3376	1	936	1551	2975	4263	651	-17.0	499	1	1	821.6395	1	
47	0	829.4687	1	437	2761	2975	4263	576	-12.0	409	0	1	840.8528	0	
48	1	851.2297	0	437	2761	2975	4263	576	-12.0	409	0	0	854.3880	1	
49	0	873.7040	0	437	2761	2975	4263	526	-12.0	263	0	1	875.9010	0	
50	1	882.6125	1	437	2761	2975	4263	526	-12.0	263	0	0	888.0857	1	
51	0	896.4914	0	936	1551	2975	4263	501	-17.0	409	1	1	898.7828	1	
52	0	907.0731	0	437	2761	2975	4263	701	-12.0	149	0	1	909.1289	0	
53	1	927.1416	1	437	2761	2975	4263	701	-12.0	149	0	1	930.6553	0	
54	1	938.8673	1	437	2761	2975	4263	701	-12.0	149	0	0	941.2696	1	
55	0	958.9911	0	437	2761	2975	4263	751	-12.0	200	0	0	960.6579	1	
56	0	970.8551	0	936	1551	2975	4263	626	-17.0	499	1	1	973.8756	1	
57	0	981.8127	0	936	1551	2975	4263	676	-17.0	330	1	1	983.8576	1	
58	0	991.9667	1	437	2761	2975	4263	576	-12.0	200	0	0	996.1936	1	
59	0	1005.9172	0	936	1551	2975	4263	726	-17.0	330	1	1	1007.7731	1	
60	0	1015.2242	1	936	1551	2975	4263	601	-17.0	149	1	1	1017.6383	1	
61	0	1024.8309	0	437	2761	2975	4263	551	-12.0	409	0	1	1026.8090	0	
62	1	1051.9231	0	437	2761	2975	4263	551	-12.0	409	0	0	1053.5430	1	
63	0	1064.9745	1	437	2761	2975	4263	651	-12.0	499	0	1	1067.4219	0	
64	1	1083.9627	1	437	2761	2975	4263	651	-12.0	499	0	1	1087.1951	0	
65	1	1104.8954	0	437	2761	2975	4263	651	-12.0	499	0	0	1106.4867	1	
66	0	1114.9175	0	936	1551	2975	4263	576	-17.0	263	1	1	1116.4796	1	
67	0	1124.7736	0	437	2761	2975	4263	601	-12.0	330	0	1	1126.0288	0	
68	1	1138.9678	0	437	2761	2975	4263	601	-12.0	330	0	0	1140.2958	1	
69	0	1148.7556	1	437	2761	2975	4263	501	-12.0	499	0	0	1151.0032	1	
70	0	1164.5104	1	936	1551	2975	4263	726	-17.0	409	1	1	1167.7276	1	
71	0	1176.7425	0	437	2761	2975	4263	701	-12.0	263	0	1	1178.3164	0	
72	1	1200.8101	0	437	2761	2975	4263	701	-12.0	263	0	0	1202.6542	1	
73	0	1211.6197	0	936	1551	2975	4263	526	-17.0	149	1	0	1213.4368	0	
74	1	1217.9611	1	936	1551	2975	4263	526	-17.0	149	1	1	1220.4307	1	
75	0	1227.5142	1	936	1551	2975	4263	676	-17.0	200	1	1	1230.7232	1	
76	0	1237.7961	0	936	1551	2975	4263	551	-17.0	330	1	1	1239.7904	1	
77	0	1248.0873	0	437	2761	2975	4263	626	-12.0	409	0	1	1251.0459	0	
78	1	1265.7752	0	437	2761	2975	4263	626	-12.0	409	0	0	1267.5739	1	
79	0	1275.1438	1	437	2761	2975	4263	601	-12.0	263	0	1	1277.6465	0	
80	1	1283.3968	0	437	2761	2975	4263	601	-12.0	263	0	0	1296.7315	1	
81	0	1308.0541	0	437	2761	2975	4263	526	-12.0	149	0	0	1310.1601	1	
82	0	1319.5731	1	437	2761	2975	4263	551	-12.0	499	0	0	1321.8811	1	
83	0	1331.2004	0	437	2761	2975	4263	651	-12.0	200	0	1	1333.5165	0	
84	1	1337.5981	0	437	2761	2975	4263	651	-12.0	200	0	0	1340.0143	1	
85	0	1350.4590	0	936	1551	2975	4263	726	-17.0	263	1	1	1352.3496	1	
86	0	1360.2741	1	936	1551	2975	4263	701	-17.0	149	1	1	1362.5353	1	
87	0	1370.8179	1	936	1551	2975	4263	576	-17.0	499	1	1	1373.1971	1	
88	0	1380.5552	1	936	1551	2975	4263	676	-17.0	330	1	0	1383.6222	0	
89	1	1390.6813	0	936	1551	2975	4263	676	-17.0	330	1	1	1397.5750	1	
90	0	1404.5553	1	437	2761	2975	4263	751	-12.0	409	0	1	1406.9817	0	
91	1	1416.5751	1	437	2761	2975	4263	751	-12.0	409	0	0	1418.9255	1	
92	0	1431.3161	0	936	1551	2975	4263	501	-17.0	200	1	1	1433.5137	1	
93	0	1441.2438	1	936	1551	2975	4263	526	-17.0	330	1	1	1443.8189	1	
94	0	1453.7359	0	437	2761	2975	4263	601	-12.0	149	0	0	1456.4719	1	
95	0	1463.6327	0	437	2761	2975	4263	726	-12.0	200	0	0	1465.4230	1	
96	0	1475.4462	0	936	1551	2975	4263	676	-17.0	499	1	1	1476.6306	1	
97	0	1483.2093	0	437	2761	2975	4263	626	-12.0	263	0	1	1484.9530	0	
98	1	1491.0844	1	437	2761	2975	4263	626	-12.0	263	0	0	1493.2605	1	
99	0	1501.9806	1	936	1551	2975	4263	751	-17.0	409	1	1	1505.5127	1	
100	0	1511.6052	0	437	2761	2975	4263	701	-12.0	263	0	1	1513.7201	0	
101	1	1525.3342	0	437	2761	2975	4263	701	-12.0	263	0	0	1527.0232	1	
102	0	1535.9287	0	936	1551	2975	4263	651	-17.0	200	1	1	1538.3524	1	
103	0	1546.0444	1	936	1551	2975	4263	551	-17.0	330	1	1	1547.7796	1	
104	0	1555.2581	0	437	2761	2975	4263	501	-12.0	499	0	1	1556.7897	0	
105	1	1581.3091	0	437	2761	2975	4263	501	-12.0	499	0	1	1587.3758	0	
