Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	5.8614	0	437	2761	2975	4263	551	-12.0	200	0	1	7.0203	0	
2	1	15.2834	1	437	2761	2975	4263	551	-12.0	200	0	0	16.1052	1	
3	0	24.8862	0	437	2761	2975	4263	561	-12.0	330	0	1	25.5613	0	
4	1	41.3406	1	437	2761	2975	4263	561	-12.0	330	0	0	41.8581	1	
5	0	51.5863	0	437	2761	2975	4263	541	-12.0	200	0	0	52.3452	1	
6	0	63.5907	0	437	2761	2975	4263	511	-12.0	330	0	0	67.4542	1	
7	0	78.7721	0	936	1551	2975	4263	571	-17.0	330	1	1	79.9888	1	
8	0	85.9685	1	936	1551	2975	4263	531	-17.0	200	1	1	88.3107	1	
9	0	98.5092	0	936	1551	2975	4263	521	-17.0	200	1	1	102.1505	1	
10	0	110.7467	1	936	1551	2975	4263	501	-17.0	330	1	1	111.7590	1	
11	0	118.8459	0	936	1551	2975	4263	601	-17.0	200	1	1	119.6516	1	
12	0	126.2648	0	437	2761	2975	4263	581	-12.0	330	0	0	128.4110	1	
13	0	139.9118	1	936	1551	2975	4263	561	-17.0	330	1	1	141.8250	1	
14	0	150.6404	0	936	1551	2975	4263	511	-17.0	200	1	1	151.3586	1	
15	0	159.4302	0	936	1551	2975	4263	531	-17.0	330	1	1	161.7202	1	
16	0	169.0313	0	936	1551	2975	4263	501	-17.0	200	1	1	170.0272	1	
17	0	179.2381	0	437	2761	2975	4263	581	-12.0	330	0	1	180.3513	0	
18	1	199.4294	1	437	2761	2975	4263	581	-12.0	330	0	0	200.3321	1	
19	0	209.5539	1	437	2761	2975	4263	551	-12.0	200	0	0	210.2652	1	
20	0	219.5643	0	936	1551	2975	4263	571	-17.0	330	1	1	223.6517	1	
21	0	230.8733	0	437	2761	2975	4263	541	-12.0	200	0	1	231.6196	0	
22	1	243.5958	0	437	2761	2975	4263	541	-12.0	200	0	0	244.8551	1	
23	0	253.7602	1	437	2761	2975	4263	521	-12.0	200	0	0	255.0837	1	
24	0	265.1881	0	437	2761	2975	4263	591	-12.0	330	0	0	266.3074	1	
25	0	274.9890	0	437	2761	2975	4263	521	-12.0	200	0	1	276.0670	0	
26	1	282.6307	0	437	2761	2975	4263	521	-12.0	200	0	0	283.3672	1	
27	0	290.2041	0	936	1551	2975	4263	541	-17.0	330	1	1	291.3587	1	
28	0	299.9239	1	936	1551	2975	4263	501	-17.0	200	1	1	300.3603	1	
29	0	309.3604	0	936	1551	2975	4263	601	-17.0	330	1	1	312.2443	1	
30	0	320.4690	0	437	2761	2975	4263	551	-12.0	330	0	0	321.6900	1	
31	0	329.7460	0	936	1551	2975	4263	581	-17.0	200	1	0	331.0223	0	
32	1	347.8664	1	936	1551	2975	4263	581	-17.0	200	1	1	353.0492	1	
33	0	362.8317	0	936	1551	2975	4263	531	-17.0	330	1	0	364.1507	0	
34	1	371.4170	0	936	1551	2975	4263	531	-17.0	330	1	0	372.7615	0	
35	1	378.7978	0	936	1551	2975	4263	531	-17.0	330	1	1	379.5297	1	
36	0	388.7101	0	437	2761	2975	4263	591	-12.0	200	0	1	389.3163	0	
37	1	395.6833	1	437	2761	2975	4263	591	-12.0	200	0	0	396.4722	1	
38	0	405.1222	0	437	2761	2975	4263	511	-12.0	330	0	0	405.8559	1	
39	0	415.9604	1	437	2761	2975	4263	571	-12.0	200	0	0	416.8414	1	
40	0	426.7831	0	437	2761	2975	4263	521	-12.0	200	0	1	432.8624	0	
41	1	438.5851	1	437	2761	2975	4263	521	-12.0	200	0	0	439.2099	1	
42	0	446.5426	1	936	1551	2975	4263	591	-17.0	330	1	1	447.7180	1	
43	0	455.0256	0	437	2761	2975	4263	571	-12.0	330	0	1	460.7594	0	
44	1	471.7028	1	437	2761	2975	4263	571	-12.0	330	0	0	472.4284	1	
45	0	482.8599	1	936	1551	2975	4263	501	-17.0	200	1	1	484.0054	1	
46	0	494.1173	0	936	1551	2975	4263	601	-17.0	200	1	1	495.9525	1	
47	0	506.4248	1	936	1551	2975	4263	511	-17.0	330	1	1	513.9189	1	
48	0	523.2057	1	437	2761	2975	4263	551	-12.0	330	0	0	524.8368	1	
49	0	533.3862	1	936	1551	2975	4263	541	-17.0	200	1	1	534.3382	1	
50	0	542.8098	0	437	2761	2975	4263	561	-12.0	330	0	1	550.4773	0	
51	1	558.0221	0	437	2761	2975	4263	561	-12.0	330	0	0	559.0338	1	
52	0	567.4821	0	437	2761	2975	4263	581	-12.0	200	0	0	568.0865	1	
53	0	576.0325	1	437	2761	2975	4263	521	-12.0	330	0	0	576.8260	1	
54	0	586.6568	0	437	2761	2975	4263	511	-12.0	200	0	0	590.9828	1	
55	0	599.4103	1	936	1551	2975	4263	531	-17.0	330	1	1	600.1379	1	
56	0	608.1346	0	437	2761	2975	4263	551	-12.0	200	0	0	610.0196	1	
57	0	617.6846	1	936	1551	2975	4263	591	-17.0	200	1	0	618.4911	0	
