Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	13.8503	0	730	2058	2857	4205	551	-11.0	200	0	1	14.6147	0	
2	1	25.5465	0	730	2058	2857	4205	551	-11.0	200	0	1	29.0127	0	
3	1	51.7706	0	730	2058	2857	4205	551	-11.0	200	0	1	52.6513	0	
4	1	69.0288	0	730	2058	2857	4205	551	-11.0	200	0	0	70.5313	1	
5	0	75.4026	0	730	2058	2857	4205	851	-2.0	200	0	0	75.9941	1	
6	0	89.7963	0	460	1105	2857	4205	701	-18.0	200	1	0	90.5033	0	
7	1	101.4340	1	460	1105	2857	4205	701	-18.0	200	1	1	101.8866	1	
8	0	107.8617	0	460	1105	2857	4205	601	-13.5	200	1	1	108.3298	1	
9	0	114.6288	0	460	1105	2857	4205	651	-18.0	200	1	1	115.1708	1	
10	0	140.6313	0	730	2058	2857	4205	901	-15.5	200	0	0	141.3079	1	
11	0	153.6300	0	460	1105	2857	4205	501	0.0	200	1	1	154.0789	1	
12	0	161.0010	0	730	2058	2857	4205	801	-11.0	200	0	1	161.2297	0	
13	1	167.2215	0	730	2058	2857	4205	801	-11.0	200	0	1	167.9014	0	
14	1	180.3388	0	730	2058	2857	4205	801	-11.0	200	0	0	180.9846	1	
15	0	193.2048	0	730	2058	2857	4205	951	-6.5	200	0	1	193.8357	0	
16	1	203.9738	1	730	2058	2857	4205	951	-6.5	200	0	1	204.5968	0	
17	1	222.4182	0	730	2058	2857	4205	951	-6.5	200	0	0	226.3760	1	
18	0	240.2057	1	460	1105	2857	4205	1001	-18.0	200	1	1	240.5418	1	
19	0	253.4036	1	460	1105	2857	4205	951	-13.5	200	1	1	253.7923	1	
20	0	259.9733	0	730	2058	2857	4205	751	-11.0	200	0	1	262.2306	0	
21	1	290.6367	0	730	2058	2857	4205	751	-11.0	200	0	1	291.2211	0	
22	1	298.7647	0	730	2058	2857	4205	751	-11.0	200	0	0	301.9295	1	
23	0	316.5021	1	460	1105	2857	4205	901	-9.0	200	1	1	316.8583	1	
24	0	322.3530	0	730	2058	2857	4205	801	-15.5	200	0	1	322.7835	0	
25	1	340.7046	0	730	2058	2857	4205	801	-15.5	200	0	0	342.2588	1	
26	0	352.0336	0	460	1105	2857	4205	551	-4.5	200	1	1	352.7005	1	
27	0	359.2389	0	460	1105	2857	4205	701	-18.0	200	1	1	359.6043	1	
28	0	364.3768	1	730	2058	2857	4205	651	-6.5	200	0	0	371.1545	1	
29	0	377.8671	0	730	2058	2857	4205	601	-15.5	200	0	1	378.2795	0	
30	1	384.6591	0	730	2058	2857	4205	601	-15.5	200	0	1	385.1745	0	
31	1	392.8208	0	730	2058	2857	4205	601	-15.5	200	0	1	393.8259	0	
32	1	405.7290	0	730	2058	2857	4205	601	-15.5	200	0	0	406.9022	1	
33	0	412.4863	0	460	1105	2857	4205	501	-9.0	200	1	1	413.2712	1	
34	0	420.0069	0	730	2058	2857	4205	1001	-2.0	200	0	1	420.2751	0	
35	1	430.5647	0	730	2058	2857	4205	1001	-2.0	200	0	1	431.0097	0	
36	1	443.7171	0	730	2058	2857	4205	1001	-2.0	200	0	0	444.7889	1	
37	0	456.8196	0	460	1105	2857	4205	651	0.0	200	1	1	457.2974	1	
38	0	463.3798	0	730	2058	2857	4205	1001	-20.0	200	0	0	465.5978	1	
39	0	470.2955	0	730	2058	2857	4205	701	-6.5	200	0	1	470.8651	0	
40	1	478.1845	0	730	2058	2857	4205	701	-6.5	200	0	0	481.0346	1	
41	0	486.4793	0	460	1105	2857	4205	751	-13.5	200	1	1	486.9371	1	
42	0	492.5262	1	730	2058	2857	4205	951	-11.0	200	0	0	502.3178	1	
43	0	511.0368	0	460	1105	2857	4205	551	-13.5	200	1	1	512.0639	1	
44	0	516.8636	0	460	1105	2857	4205	901	-4.5	200	1	1	517.3370	1	
45	0	521.8407	0	460	1105	2857	4205	851	0.0	200	1	1	522.2798	1	
46	0	527.5190	0	730	2058	2857	4205	601	-2.0	200	0	1	528.0872	0	
47	1	535.5808	0	730	2058	2857	4205	601	-2.0	200	0	0	536.2933	1	
48	0	542.2583	0	730	2058	2857	4205	801	-6.5	200	0	0	542.8015	1	
49	0	585.1181	0	460	1105	2857	4205	1001	-18.0	200	1	1	585.8798	1	
50	0	590.9490	0	730	2058	2857	4205	701	-15.5	200	0	0	592.6422	1	
51	0	598.1021	1	460	1105	2857	4205	801	-4.5	200	1	1	598.6102	1	
52	0	603.9945	0	730	2058	2857	4205	551	-15.5	200	0	1	607.6323	0	
53	1	614.5775	1	730	2058	2857	4205	551	-15.5	200	0	0	615.8941	1	
54	0	620.3470	0	730	2058	2857	4205	901	-2.0	200	0	0	624.2368	1	
55	0	629.1620	1	460	1105	2857	4205	951	-9.0	200	1	1	629.5839	1	
56	0	633.4091	1	460	1105	2857	4205	501	-4.5	200	1	1	639.5534	1	
57	0	644.5901	0	730	2058	2857	4205	851	-2.0	200	0	1	645.0143	0	
58	1	651.9694	0	730	2058	2857	4205	851	-2.0	200	0	0	652.7136	1	
59	0	657.1177	0	730	2058	2857	4205	601	-15.5	200	0	0	657.7419	1	
60	0	662.2754	0	460	1105	2857	4205	751	-18.0	200	1	1	662.8123	1	
61	0	666.3963	0	460	1105	2857	4205	651	-9.0	200	1	0	667.6841	0	
62	1	674.5108	0	460	1105	2857	4205	651	-9.0	200	1	1	674.8833	1	
63	0	679.0554	0	460	1105	2857	4205	851	-4.5	200	1	0	679.6570	0	
64	1	686.4103	0	460	1105	2857	4205	851	-4.5	200	1	1	687.1635	1	
65	0	691.6787	0	460	1105	2857	4205	801	-13.5	200	1	1	692.0614	1	
66	0	696.1041	0	730	2058	2857	4205	601	-2.0	200	0	1	696.6856	0	
67	1	705.1087	0	730	2058	2857	4205	601	-2.0	200	0	0	706.2683	1	
68	0	711.0260	0	460	1105	2857	4205	951	-18.0	200	1	1	711.5928	1	
69	0	714.9963	0	730	2058	2857	4205	501	-15.5	200	0	0	716.2923	1	
70	0	720.9221	0	730	2058	2857	4205	551	-6.5	200	0	0	722.2850	1	
71	0	733.3039	0	460	1105	2857	4205	701	0.0	200	1	1	734.2262	1	
72	0	738.0210	0	730	2058	2857	4205	751	-6.5	200	0	0	738.9295	1	
73	0	746.6860	0	730	2058	2857	4205	1001	-11.0	200	0	0	747.1528	1	
74	0	752.5309	0	730	2058	2857	4205	951	-15.5	200	0	0	753.2714	1	
75	0	762.1655	0	460	1105	2857	4205	851	-18.0	200	1	1	762.4258	1	
76	0	765.9193	0	730	2058	2857	4205	501	-20.0	200	0	0	767.0657	1	
77	0	771.7315	0	730	2058	2857	4205	551	-6.5	200	0	0	772.5445	1	
78	0	781.9894	0	460	1105	2857	4205	901	-13.5	200	1	1	782.3113	1	
79	0	786.2593	0	730	2058	2857	4205	801	-11.0	200	0	1	786.7253	0	
80	1	795.8616	0	730	2058	2857	4205	801	-11.0	200	0	0	796.8885	1	
81	0	801.6157	0	730	2058	2857	4205	701	-6.5	200	0	0	802.3840	1	
82	0	808.5000	0	460	1105	2857	4205	751	-18.0	200	1	1	809.1503	1	
83	0	812.9356	1	460	1105	2857	4205	651	-13.5	200	1	1	813.6180	1	
84	0	817.9160	0	460	1105	2857	4205	1001	-9.0	200	1	1	820.0855	1	
85	0	824.1495	0	460	1105	2857	4205	801	-13.5	200	1	1	824.6106	1	
86	0	828.9074	0	460	1105	2857	4205	951	-4.5	200	1	1	829.2278	1	
87	0	833.3988	0	460	1105	2857	4205	501	-18.0	200	1	1	834.0978	1	
88	0	838.3150	0	730	2058	2857	4205	701	-2.0	200	0	0	839.6686	1	
89	0	844.5984	0	460	1105	2857	4205	551	-13.5	200	1	0	845.4907	0	
90	1	853.8468	0	460	1105	2857	4205	551	-13.5	200	1	1	854.4728	1	
91	0	858.2917	0	730	2058	2857	4205	901	-6.5	200	0	0	859.2473	1	
92	0	863.6590	0	730	2058	2857	4205	751	-11.0	200	0	0	864.6632	1	
93	0	869.5932	1	460	1105	2857	4205	1001	-18.0	200	1	0	869.9323	0	
94	1	882.4451	0	460	1105	2857	4205	1001	-18.0	200	1	1	888.4824	1	
95	0	892.1729	0	730	2058	2857	4205	601	-11.0	200	0	1	893.0446	0	
96	1	901.4531	0	730	2058	2857	4205	601	-11.0	200	0	0	902.2539	1	
97	0	907.2524	0	730	2058	2857	4205	851	-2.0	200	0	0	907.8769	1	
98	0	913.0798	0	460	1105	2857	4205	601	-18.0	200	1	1	913.5709	1	
99	0	917.3674	0	730	2058	2857	4205	751	-15.5	200	0	0	918.4033	1	
100	0	923.2018	0	730	2058	2857	4205	651	-6.5	200	0	0	924.0007	1	
101	0	928.8203	0	730	2058	2857	4205	501	-2.0	200	0	0	929.2539	1	
102	0	938.0658	0	460	1105	2857	4205	901	-13.5	200	1	1	938.4894	1	
103	0	944.5409	0	460	1105	2857	4205	951	-9.0	200	1	1	944.8445	1	
104	0	948.2673	0	730	2058	2857	4205	551	-2.0	200	0	0	949.6821	1	
105	0	958.6090	0	730	2058	2857	4205	701	-20.0	200	0	0	959.2313	1	
106	0	978.3981	0	460	1105	2857	4205	1001	-9.0	200	1	1	978.8799	1	
107	0	990.3337	0	460	1105	2857	4205	851	-13.5	200	1	0	990.9638	0	
108	1	997.0833	0	460	1105	2857	4205	851	-13.5	200	1	1	997.6937	1	
109	0	1001.8013	0	460	1105	2857	4205	801	0.0	200	1	1	1002.4346	1	
110	0	1007.5879	0	730	2058	2857	4205	601	-6.5	200	0	1	1008.2860	0	
111	1	1017.2260	0	730	2058	2857	4205	601	-6.5	200	0	0	1018.1208	1	
112	0	1022.9930	0	460	1105	2857	4205	851	-18.0	200	1	1	1023.3751	1	
113	0	1026.9167	0	730	2058	2857	4205	751	-11.0	200	0	0	1027.9809	1	
114	0	1036.5421	0	460	1105	2857	4205	951	0.0	200	1	0	1037.1052	0	
115	1	1043.4689	0	460	1105	2857	4205	951	0.0	200	1	1	1044.0416	1	
116	0	1048.2341	0	730	2058	2857	4205	551	-11.0	200	0	0	1049.7566	1	
117	0	1054.3899	1	460	1105	2857	4205	501	-4.5	200	1	0	1055.4514	0	
118	1	1067.5115	0	460	1105	2857	4205	501	-4.5	200	1	1	1072.5886	1	
119	0	1076.1147	0	730	2058	2857	4205	701	-15.5	200	0	0	1076.9071	1	
120	0	1082.2740	0	460	1105	2857	4205	901	-18.0	200	1	1	1082.8390	1	
121	0	1087.2925	0	730	2058	2857	4205	651	-11.0	200	0	0	1088.0640	1	
122	0	1093.9070	1	460	1105	2857	4205	651	-4.5	200	1	0	1095.0656	0	
123	1	1106.9452	0	460	1105	2857	4205	651	-4.5	200	1	1	1110.2379	1	
124	0	1114.9786	0	460	1105	2857	4205	1001	0.0	200	1	0	1115.5188	0	
125	1	1125.0118	0	460	1105	2857	4205	1001	0.0	200	1	1	1125.2546	1	
126	0	1130.5154	0	460	1105	2857	4205	701	-4.5	200	1	1	1131.1200	1	
