Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	7.9887	0	460	1105	2857	4205	851	-12.0	263	0	1	8.9056	0	
2	1	15.3170	0	460	1105	2857	4205	851	-12.0	263	0	1	15.7715	0	
3	1	27.4608	0	460	1105	2857	4205	851	-12.0	263	0	0	28.6320	1	
4	0	40.1947	0	730	2058	2857	4205	801	-14.0	330	1	1	40.9430	1	
5	0	47.5424	0	460	1105	2857	4205	951	-12.0	149	0	0	48.7410	1	
6	0	56.7851	0	730	2058	2857	4205	651	-14.0	200	1	1	57.1187	1	
7	0	61.7475	1	579	1508	2857	4205	501	-12.0	200	-1	1	62.2034	-1	
8	0	68.0341	0	460	1105	2857	4205	1001	-12.0	330	0	1	69.7754	0	
9	1	81.7465	0	460	1105	2857	4205	1001	-12.0	330	0	0	81.9677	1	
10	0	89.6584	1	460	1105	2857	4205	501	-12.0	200	0	0	90.0296	1	
11	0	96.3410	0	460	1105	2857	4205	551	-12.0	263	0	1	98.9215	0	
12	1	108.3459	0	460	1105	2857	4205	551	-12.0	263	0	0	108.6401	1	
13	0	115.8001	0	730	2058	2857	4205	901	-14.0	149	1	1	116.2403	1	
14	0	122.0415	0	730	2058	2857	4205	751	-14.0	459	1	1	122.7102	1	
15	0	127.5041	0	730	2058	2857	4205	551	-14.0	459	1	1	128.2446	1	
16	0	132.8350	0	730	2058	2857	4205	1001	-14.0	149	1	1	133.2028	1	
17	0	140.2010	0	730	2058	2857	4205	801	-14.0	263	1	1	141.5583	1	
18	0	146.2707	0	730	2058	2857	4205	701	-14.0	330	1	1	146.8284	1	
19	0	151.5076	0	460	1105	2857	4205	651	-12.0	200	0	0	152.6569	1	
20	0	159.1048	0	460	1105	2857	4205	851	-12.0	459	0	0	159.9425	1	
21	0	169.8501	0	460	1105	2857	4205	951	-12.0	149	0	1	170.0093	0	
22	1	178.4544	0	460	1105	2857	4205	951	-12.0	149	0	0	178.9841	1	
23	0	186.6891	0	460	1105	2857	4205	901	-12.0	200	0	0	187.1571	1	
24	0	192.0115	0	730	2058	2857	4205	601	-14.0	263	1	1	192.3763	1	
25	0	196.2860	0	730	2058	2857	4205	751	-14.0	330	1	1	196.6382	1	
26	0	201.3991	0	460	1105	2857	4205	551	-12.0	459	0	1	201.9269	0	
27	1	211.1124	0	460	1105	2857	4205	551	-12.0	459	0	0	211.9454	1	
28	0	218.4772	1	579	1508	2857	4205	501	-12.0	200	-1	1	219.4485	-1	
29	0	224.8982	0	460	1105	2857	4205	601	-12.0	263	0	1	227.2678	0	
30	1	235.5751	1	460	1105	2857	4205	601	-12.0	263	0	0	241.5023	1	
31	0	249.8766	0	730	2058	2857	4205	651	-14.0	149	1	1	250.4986	1	
32	0	255.0479	0	460	1105	2857	4205	901	-12.0	330	0	1	255.3549	0	
33	1	263.2396	0	460	1105	2857	4205	901	-12.0	330	0	0	263.7865	1	
34	0	269.8646	0	730	2058	2857	4205	501	-14.0	200	1	1	270.4098	1	
35	0	275.9313	1	730	2058	2857	4205	1001	-14.0	149	1	1	276.2695	1	
36	0	281.4073	0	579	1508	2857	4205	501	-12.0	200	-1	1	284.7760	-1	
37	0	290.2290	0	730	2058	2857	4205	751	-14.0	263	1	1	290.8874	1	
38	0	295.9826	0	730	2058	2857	4205	701	-14.0	330	1	1	297.4144	1	
39	0	303.1881	0	460	1105	2857	4205	751	-12.0	459	0	0	304.3546	1	
40	0	310.1174	0	460	1105	2857	4205	801	-12.0	149	0	0	310.6979	1	
41	0	316.4251	0	460	1105	2857	4205	601	-12.0	263	0	0	317.1183	1	
42	0	323.4861	0	460	1105	2857	4205	851	-12.0	330	0	0	323.9877	1	
43	0	331.4124	0	460	1105	2857	4205	1001	-12.0	200	0	0	332.1207	1	
