Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	18.2518	0	730	2058	2857	4205	621	-14.0	263	0	1	18.8752	0	
2	1	25.1452	0	730	2058	2857	4205	621	-14.0	263	0	0	25.9074	1	
3	0	35.3925	0	730	2058	2857	4205	561	-14.0	200	0	0	35.8948	1	
4	0	66.0786	0	730	2058	2857	4205	801	-14.0	330	0	0	66.5829	1	
5	0	72.2938	0	460	1105	2857	4205	591	-12.0	149	1	1	72.6549	1	
6	0	88.8581	0	730	2058	2857	4205	681	-14.0	330	0	0	89.6004	1	
7	0	98.9229	0	460	1105	2857	4205	651	-12.0	459	1	1	99.1865	1	
8	0	103.0875	0	460	1105	2857	4205	741	-12.0	263	1	1	103.3179	1	
9	0	110.1642	0	460	1105	2857	4205	711	-12.0	200	1	1	110.4555	1	
10	0	115.0053	0	460	1105	2857	4205	531	-12.0	149	1	1	115.3621	1	
11	0	119.4074	0	730	2058	2857	4205	531	-14.0	330	0	0	119.9583	1	
12	0	125.1377	0	730	2058	2857	4205	561	-14.0	459	0	0	125.5545	1	
13	0	132.9313	0	460	1105	2857	4205	651	-12.0	149	1	1	133.1733	1	
14	0	152.7140	1	730	2058	2857	4205	801	-14.0	200	0	0	153.5158	1	
15	0	158.7035	0	460	1105	2857	4205	771	-12.0	263	1	0	160.9733	0	
16	1	175.0565	0	460	1105	2857	4205	771	-12.0	263	1	0	175.4586	0	
17	1	180.6499	0	460	1105	2857	4205	771	-12.0	263	1	1	180.9843	1	
18	0	185.9720	0	460	1105	2857	4205	621	-12.0	263	1	1	186.3219	1	
19	0	189.8098	0	460	1105	2857	4205	591	-12.0	200	1	1	190.0964	1	
20	0	198.3447	1	730	2058	2857	4205	711	-14.0	330	0	0	203.4503	1	
21	0	211.5559	0	460	1105	2857	4205	501	-12.0	459	1	1	211.7598	1	
22	0	216.1761	0	595	1582	2857	4205	501	-12.0	200	-1	1	217.1289	-1	
23	0	231.4382	0	730	2058	2857	4205	801	-14.0	330	0	0	231.7596	1	
24	0	238.9493	0	730	2058	2857	4205	651	-14.0	263	0	0	239.2774	1	
25	0	247.5787	0	460	1105	2857	4205	711	-12.0	149	1	1	247.7928	1	
26	0	256.4169	1	460	1105	2857	4205	531	-12.0	200	1	1	256.7572	1	
27	0	260.5162	0	730	2058	2857	4205	771	-14.0	459	0	1	262.0971	0	
28	1	267.6136	0	730	2058	2857	4205	771	-14.0	459	0	0	268.2291	1	
29	0	275.1310	0	460	1105	2857	4205	621	-12.0	149	1	1	275.3925	1	
30	0	284.1345	0	460	1105	2857	4205	681	-12.0	200	1	1	284.4827	1	
31	0	288.4398	0	730	2058	2857	4205	561	-14.0	459	0	0	289.1854	1	
32	0	293.0091	0	460	1105	2857	4205	591	-12.0	330	1	0	293.5030	0	
33	1	297.3671	0	460	1105	2857	4205	591	-12.0	330	1	1	297.7082	1	
34	0	300.9635	1	730	2058	2857	4205	501	-14.0	263	0	0	301.5438	1	
