Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	5.0396	0	730	2058	2857	4205	551	-14.0	149	1	0	5.7231	0	
2	1	17.4132	0	730	2058	2857	4205	551	-14.0	149	1	0	18.7485	0	
3	1	30.9790	0	730	2058	2857	4205	551	-14.0	149	1	0	31.7138	0	
4	1	42.5036	0	730	2058	2857	4205	551	-14.0	149	1	0	43.2904	0	
5	1	53.8666	0	730	2058	2857	4205	551	-14.0	149	1	0	54.4873	0	
6	1	66.1897	0	730	2058	2857	4205	551	-14.0	149	1	0	68.0493	0	
7	1	77.7392	0	730	2058	2857	4205	551	-14.0	149	1	0	79.3383	0	
8	1	90.9519	0	730	2058	2857	4205	551	-14.0	149	1	0	92.2534	0	
9	1	100.9305	0	730	2058	2857	4205	551	-14.0	149	1	1	101.8608	1	
10	0	109.3724	0	730	2058	2857	4205	751	-14.0	263	1	1	119.6124	1	
11	0	125.5438	0	460	1105	2857	4205	901	-12.0	459	0	1	126.1989	0	
12	1	136.1827	1	460	1105	2857	4205	901	-12.0	459	0	1	142.9195	0	
13	1	153.0822	0	460	1105	2857	4205	901	-12.0	459	0	1	153.4495	0	
14	1	160.1520	0	460	1105	2857	4205	901	-12.0	459	0	1	161.0068	0	
15	1	167.3672	0	460	1105	2857	4205	901	-12.0	459	0	1	168.1110	0	
16	1	174.5094	0	460	1105	2857	4205	901	-12.0	459	0	1	175.4476	0	
17	1	193.1095	0	460	1105	2857	4205	901	-12.0	459	0	1	193.8725	0	
18	1	201.3128	0	460	1105	2857	4205	901	-12.0	459	0	1	201.7519	0	
19	1	208.0893	0	460	1105	2857	4205	901	-12.0	459	0	0	210.7591	1	
20	0	234.7369	1	730	2058	2857	4205	651	-14.0	200	1	0	235.6071	0	
21	1	247.8897	0	730	2058	2857	4205	651	-14.0	200	1	0	248.6937	0	
22	1	257.8110	0	730	2058	2857	4205	651	-14.0	200	1	1	258.6794	1	
23	0	263.3780	1	460	1105	2857	4205	851	-12.0	330	0	0	269.7861	1	
24	0	276.1530	0	730	2058	2857	4205	801	-14.0	149	1	0	276.9195	0	
25	1	283.4609	1	730	2058	2857	4205	801	-14.0	149	1	0	284.0116	0	
26	1	295.2904	0	730	2058	2857	4205	801	-14.0	149	1	0	295.6500	0	
27	1	304.5144	0	730	2058	2857	4205	801	-14.0	149	1	0	305.5034	0	
28	1	311.5491	1	730	2058	2857	4205	801	-14.0	149	1	0	317.2879	0	
29	1	326.0888	0	730	2058	2857	4205	801	-14.0	149	1	0	328.1145	0	
30	1	335.1810	1	730	2058	2857	4205	801	-14.0	149	1	1	343.4783	1	
31	0	345.8824	0	460	1105	2857	4205	1001	-12.0	459	0	1	346.6713	0	
32	1	353.3371	0	460	1105	2857	4205	1001	-12.0	459	0	1	353.7799	0	
33	1	362.2741	0	460	1105	2857	4205	1001	-12.0	459	0	1	363.0966	0	
34	1	369.1177	0	460	1105	2857	4205	1001	-12.0	459	0	1	370.3487	0	
35	1	378.5536	0	460	1105	2857	4205	1001	-12.0	459	0	1	379.4917	0	
36	1	391.2376	0	460	1105	2857	4205	1001	-12.0	459	0	1	391.5188	0	
37	1	400.2365	0	460	1105	2857	4205	1001	-12.0	459	0	1	400.9544	0	
38	1	414.6605	0	460	1105	2857	4205	1001	-12.0	459	0	1	415.6532	0	
39	1	435.4466	0	460	1105	2857	4205	1001	-12.0	459	0	1	437.0609	0	
40	1	447.3965	0	460	1105	2857	4205	1001	-12.0	459	0	1	448.3774	0	
41	1	454.4453	0	460	1105	2857	4205	1001	-12.0	459	0	1	455.3291	0	
42	1	471.8397	0	460	1105	2857	4205	1001	-12.0	459	0	0	473.8594	1	
43	0	496.6867	1	579	1508	2857	4205	501	-12.0	200	-1	0	500.1230	-1	
44	0	517.1990	1	460	1105	2857	4205	501	-12.0	330	0	0	519.8439	1	
45	0	528.4422	0	460	1105	2857	4205	601	-12.0	263	0	0	529.4587	1	
46	0	534.8757	0	730	2058	2857	4205	501	-14.0	330	1	0	535.3738	0	
47	1	542.3433	0	730	2058	2857	4205	501	-14.0	330	1	0	543.2773	0	
