Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	9.3931	0	460	1105	2857	4205	901	-10.0	263	0	0	10.3396	1	
2	0	17.2989	0	460	1105	2857	4205	1001	-10.0	330	0	0	17.8681	1	
3	0	25.5323	0	460	1105	2857	4205	601	-10.0	459	0	0	26.6172	1	
4	0	33.2313	0	730	2058	2857	4205	851	-10.0	200	1	1	34.5563	1	
5	0	63.4026	0	730	2058	2857	4205	651	-10.0	149	1	1	64.7921	1	
6	0	76.7382	0	730	2058	2857	4205	501	-10.0	149	1	1	78.4587	1	
7	0	86.3563	0	730	2058	2857	4205	701	-10.0	200	1	1	87.9834	1	
8	0	107.6532	0	460	1105	2857	4205	951	-10.0	330	0	0	108.7846	1	
9	0	118.1419	0	460	1105	2857	4205	751	-10.0	263	0	0	119.4551	1	
10	0	127.1764	0	730	2058	2857	4205	551	-10.0	459	1	1	128.1030	1	
11	0	136.2764	0	730	2058	2857	4205	851	-10.0	149	1	1	137.4203	1	
12	0	145.8613	0	730	2058	2857	4205	801	-10.0	263	1	1	146.7330	1	
13	0	155.3838	0	460	1105	2857	4205	701	-10.0	200	0	0	156.6809	1	
14	0	170.4092	0	730	2058	2857	4205	601	-10.0	459	1	1	171.5482	1	
15	0	180.1344	0	730	2058	2857	4205	751	-10.0	330	1	1	181.6087	1	
16	0	189.3141	0	460	1105	2857	4205	651	-10.0	149	0	0	190.6029	1	
17	0	199.3069	0	730	2058	2857	4205	501	-10.0	459	1	1	200.6626	1	
18	0	210.2700	0	460	1105	2857	4205	551	-10.0	330	0	0	211.2042	1	
19	0	220.4134	0	460	1105	2857	4205	951	-10.0	200	0	0	221.5617	1	
20	0	231.9322	0	460	1105	2857	4205	901	-10.0	263	0	0	233.4208	1	
21	0	241.6907	1	730	2058	2857	4205	551	-10.0	263	1	0	245.8570	0	
22	1	251.8413	0	730	2058	2857	4205	551	-10.0	263	1	1	253.2812	1	
23	0	261.0839	0	730	2058	2857	4205	651	-10.0	459	1	1	262.6642	1	
24	0	271.3780	0	460	1105	2857	4205	1001	-10.0	330	0	0	272.3719	1	
25	0	286.2575	0	730	2058	2857	4205	901	-10.0	149	1	1	288.8535	1	
26	0	298.2918	0	730	2058	2857	4205	501	-10.0	200	1	1	299.5203	1	
27	0	309.1241	0	730	2058	2857	4205	701	-10.0	330	1	1	310.5890	1	
28	0	319.8003	0	460	1105	2857	4205	601	-10.0	459	0	0	321.1550	1	
29	0	332.6493	0	460	1105	2857	4205	751	-10.0	149	0	0	334.1786	1	
30	0	344.5527	0	460	1105	2857	4205	851	-10.0	200	0	0	345.7767	1	
31	0	351.6193	0	460	1105	2857	4205	951	-10.0	263	0	0	352.8743	1	
32	0	361.4135	0	730	2058	2857	4205	851	-10.0	263	1	1	362.6266	1	
33	0	371.1663	0	730	2058	2857	4205	751	-10.0	459	1	1	372.0602	1	
34	0	379.5839	0	730	2058	2857	4205	551	-10.0	200	1	1	381.1604	1	
35	0	389.6198	0	730	2058	2857	4205	901	-10.0	149	1	1	390.7654	1	
36	0	398.1237	0	460	1105	2857	4205	701	-10.0	330	0	0	400.4613	1	
37	0	413.1902	0	460	1105	2857	4205	651	-10.0	459	0	0	414.3441	1	
38	0	424.9403	0	460	1105	2857	4205	501	-10.0	149	0	0	426.3922	1	
39	0	436.5826	0	730	2058	2857	4205	801	-10.0	263	1	1	438.7177	1	
40	0	446.4867	0	460	1105	2857	4205	601	-10.0	200	0	0	448.2734	1	
41	0	460.2776	0	460	1105	2857	4205	1001	-10.0	330	0	0	461.6068	1	
42	0	474.5604	0	460	1105	2857	4205	851	-10.0	149	0	0	475.8984	1	
43	0	489.4367	0	730	2058	2857	4205	951	-10.0	263	1	1	490.7416	1	
44	0	498.3758	0	460	1105	2857	4205	651	-10.0	459	0	0	499.8647	1	
45	0	510.5073	0	460	1105	2857	4205	551	-10.0	200	0	0	512.0650	1	
46	0	524.8187	0	730	2058	2857	4205	901	-10.0	330	1	1	525.6846	1	
47	0	535.0776	0	730	2058	2857	4205	1001	-10.0	263	1	1	535.9109	1	
48	0	544.7694	0	730	2058	2857	4205	701	-10.0	149	1	1	545.7415	1	
49	0	554.0116	0	460	1105	2857	4205	501	-10.0	459	0	0	555.5695	1	
50	0	566.1311	0	460	1105	2857	4205	801	-10.0	330	0	0	567.8732	1	
51	0	576.5179	0	730	2058	2857	4205	601	-10.0	200	1	0	578.4639	0	
52	1	589.7968	0	730	2058	2857	4205	601	-10.0	200	1	1	590.6452	1	
53	0	600.9079	0	460	1105	2857	4205	701	-10.0	459	0	0	602.1346	1	
54	0	608.2903	0	730	2058	2857	4205	551	-10.0	149	1	1	610.4388	1	
55	0	617.8763	0	460	1105	2857	4205	601	-10.0	263	0	0	619.3485	1	
56	0	629.9795	0	730	2058	2857	4205	951	-10.0	200	1	0	631.3300	0	
57	1	643.4809	0	730	2058	2857	4205	951	-10.0	200	1	1	645.3842	1	
58	0	656.6750	1	730	2058	2857	4205	851	-10.0	330	1	1	660.7272	1	
59	0	669.8411	0	460	1105	2857	4205	501	-10.0	200	0	0	671.4026	1	
60	0	677.2004	1	730	2058	2857	4205	751	-10.0	330	1	0	683.4356	0	
61	1	689.2782	0	730	2058	2857	4205	751	-10.0	330	1	1	691.1010	1	
62	0	699.0162	0	460	1105	2857	4205	651	-10.0	149	0	0	700.1989	1	
63	0	725.1263	0	730	2058	2857	4205	1001	-10.0	263	1	1	726.3597	1	
