Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	10.0783	0	730	2058	2857	4205	502	-14.0	149	1	1	12.0278	1	
2	0	21.6166	0	460	1105	2857	4205	503	-12.0	330	0	1	30.1672	0	
3	1	38.7786	0	460	1105	2857	4205	503	-12.0	330	0	1	39.5159	0	
4	1	49.8901	0	460	1105	2857	4205	503	-12.0	330	0	0	51.0347	1	
5	0	60.1143	0	460	1105	2857	4205	511	-12.0	263	0	0	61.9100	1	
6	0	68.9799	0	730	2058	2857	4205	509	-14.0	459	1	1	69.6170	1	
7	0	72.8515	0	579	1508	2857	4205	501	-12.0	200	-1	1	73.9950	-1	
8	0	77.9011	0	460	1105	2857	4205	504	-12.0	200	0	0	80.0228	1	
9	0	85.2982	0	460	1105	2857	4205	505	-12.0	263	0	0	86.4191	1	
10	0	91.6700	0	730	2058	2857	4205	508	-14.0	459	1	1	92.3855	1	
11	0	95.9912	0	730	2058	2857	4205	506	-14.0	330	1	1	96.8999	1	
12	0	100.8911	0	460	1105	2857	4205	501	-12.0	149	0	0	102.1121	1	
13	0	107.4819	0	730	2058	2857	4205	509	-14.0	149	1	1	108.4091	1	
14	0	112.7595	0	730	2058	2857	4205	506	-14.0	330	1	0	114.2975	0	
15	1	123.8050	1	730	2058	2857	4205	506	-14.0	330	1	1	124.4436	1	
16	0	128.5149	0	460	1105	2857	4205	511	-12.0	263	0	0	133.4981	1	
17	0	138.3598	0	730	2058	2857	4205	504	-14.0	200	1	1	138.9492	1	
18	0	142.5931	0	579	1508	2857	4205	501	-12.0	200	-1	1	143.6293	-1	
19	0	148.2937	0	460	1105	2857	4205	507	-12.0	263	0	0	150.5193	1	
20	0	155.4703	0	460	1105	2857	4205	508	-12.0	330	0	0	157.3854	1	
21	0	162.5142	0	460	1105	2857	4205	501	-12.0	459	0	0	164.2566	1	
22	0	169.3418	0	730	2058	2857	4205	503	-14.0	200	1	1	170.2462	1	
23	0	173.7191	1	730	2058	2857	4205	502	-14.0	149	1	1	178.2378	1	
24	0	181.7884	0	730	2058	2857	4205	511	-14.0	330	1	1	182.8939	1	
25	0	187.2999	0	460	1105	2857	4205	501	-12.0	200	0	0	190.0624	1	
26	0	195.2460	1	730	2058	2857	4205	508	-14.0	459	1	1	196.2762	1	
27	0	199.3384	0	460	1105	2857	4205	509	-12.0	149	0	1	202.7819	0	
28	1	208.6126	0	460	1105	2857	4205	509	-12.0	149	0	0	213.5440	1	
29	0	218.5036	0	460	1105	2857	4205	510	-12.0	263	0	0	220.3871	1	
30	0	225.3843	0	730	2058	2857	4205	503	-14.0	459	1	1	226.8284	1	
31	0	230.3945	0	730	2058	2857	4205	507	-14.0	149	1	1	231.5364	1	
