Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	5.0667	0	730	2058	2857	4205	851	-20.0	200	1	1	5.8540	1	
2	0	14.5580	0	730	2058	2857	4205	951	-15.5	200	1	1	15.4069	1	
3	0	20.3228	0	460	1105	2857	4205	901	-4.5	200	0	0	21.4669	1	
4	0	23.2409	0	460	1105	2857	4205	551	0.0	200	0	0	24.4680	1	
5	0	32.3653	0	730	2058	2857	4205	701	-20.0	200	1	1	32.9410	1	
6	0	37.2491	1	730	2058	2857	4205	601	-6.5	200	1	1	37.7596	1	
7	0	42.3660	0	460	1105	2857	4205	651	0.0	200	0	0	43.9238	1	
8	0	49.1865	0	730	2058	2857	4205	1001	-11.0	200	1	1	49.7212	1	
9	0	54.1473	0	460	1105	2857	4205	801	-4.5	200	0	0	56.8193	1	
10	0	62.5595	0	460	1105	2857	4205	751	-18.0	200	0	0	64.0609	1	
11	0	69.5787	0	460	1105	2857	4205	801	0.0	200	0	0	71.2434	1	
12	0	76.0906	0	730	2058	2857	4205	701	-15.5	200	1	0	77.6668	0	
13	1	86.3738	0	730	2058	2857	4205	701	-15.5	200	1	1	87.0870	1	
14	0	91.2607	1	730	2058	2857	4205	651	-6.5	200	1	1	92.1447	1	
15	0	98.2684	0	730	2058	2857	4205	851	-15.5	200	1	0	104.0267	0	
16	1	115.4172	1	730	2058	2857	4205	851	-15.5	200	1	1	115.9520	1	
17	0	120.3758	0	460	1105	2857	4205	601	0.0	200	0	1	123.1196	0	
18	1	135.9807	0	460	1105	2857	4205	601	0.0	200	0	0	137.7130	1	
19	0	142.7215	0	730	2058	2857	4205	501	-11.0	200	1	1	143.4403	1	
20	0	147.4597	0	460	1105	2857	4205	901	-13.5	200	0	0	149.9278	1	
21	0	155.0185	0	730	2058	2857	4205	551	-11.0	200	1	1	155.9646	1	
22	0	160.9134	0	460	1105	2857	4205	751	-18.0	200	0	0	163.8526	1	
23	0	168.7593	0	460	1105	2857	4205	1001	-4.5	200	0	0	171.4374	1	
24	0	176.3925	0	730	2058	2857	4205	601	-20.0	200	1	1	177.1317	1	
25	0	181.2335	0	730	2058	2857	4205	751	-6.5	200	1	1	181.6393	1	
26	0	187.5991	0	460	1105	2857	4205	551	-9.0	200	0	0	188.8134	1	
27	0	194.0557	0	460	1105	2857	4205	851	0.0	200	0	0	195.4427	1	
28	0	202.4992	0	460	1105	2857	4205	901	-9.0	200	0	0	203.7726	1	
29	0	210.3663	0	460	1105	2857	4205	501	0.0	200	0	0	212.1571	1	
30	0	217.7053	1	730	2058	2857	4205	951	-20.0	200	1	1	218.0464	1	
31	0	222.7510	0	460	1105	2857	4205	1001	-4.5	200	0	1	226.3636	0	
32	1	236.5276	1	460	1105	2857	4205	1001	-4.5	200	0	0	237.2256	1	
33	0	242.2970	0	730	2058	2857	4205	801	-2.0	200	1	0	247.1371	0	
34	1	255.6406	0	730	2058	2857	4205	801	-2.0	200	1	1	256.7844	1	
35	0	261.5039	1	730	2058	2857	4205	701	-6.5	200	1	1	261.8617	1	
36	0	267.1259	0	730	2058	2857	4205	551	-20.0	200	1	1	270.6581	1	
37	0	276.1086	0	460	1105	2857	4205	651	-13.5	200	0	0	278.0693	1	
38	0	282.4633	0	730	2058	2857	4205	801	-11.0	200	1	1	283.0903	1	
39	0	286.1725	0	730	2058	2857	4205	501	-20.0	200	1	1	286.9441	1	
40	0	294.1409	0	460	1105	2857	4205	601	0.0	200	0	0	299.0796	1	
41	0	304.6873	0	460	1105	2857	4205	1001	-4.5	200	0	0	306.3473	1	
42	0	314.9448	0	460	1105	2857	4205	851	-13.5	200	0	1	315.5544	0	
43	1	325.4343	0	460	1105	2857	4205	851	-13.5	200	0	0	327.3827	1	
44	0	332.3451	0	730	2058	2857	4205	751	-2.0	200	1	1	333.2028	1	
45	0	337.4470	1	460	1105	2857	4205	901	-9.0	200	0	0	339.0033	1	
46	0	346.2975	0	730	2058	2857	4205	951	-6.5	200	1	1	351.4730	1	
47	0	356.2325	0	460	1105	2857	4205	501	0.0	200	0	0	358.2783	1	
48	0	363.1648	1	460	1105	2857	4205	801	-9.0	200	0	0	365.0288	1	
49	0	370.2734	0	730	2058	2857	4205	551	-15.5	200	1	1	372.9793	1	
50	0	376.9102	0	460	1105	2857	4205	651	-4.5	200	0	0	378.0663	1	
51	0	384.2334	0	730	2058	2857	4205	601	-11.0	200	1	1	385.5773	1	
52	0	389.3993	0	730	2058	2857	4205	701	-15.5	200	1	1	390.7286	1	
53	0	396.8462	0	730	2058	2857	4205	951	-2.0	200	1	1	397.2832	1	
54	0	403.5191	0	730	2058	2857	4205	1001	-6.5	200	1	1	404.0245	1	
55	0	409.0588	1	460	1105	2857	4205	751	-18.0	200	0	0	410.2747	1	
56	0	416.8202	0	460	1105	2857	4205	851	-4.5	200	0	1	419.6688	0	
57	1	429.5667	1	460	1105	2857	4205	851	-4.5	200	0	1	435.2363	0	
58	1	450.4217	0	460	1105	2857	4205	851	-4.5	200	0	0	452.3921	1	
59	0	457.2006	0	730	2058	2857	4205	651	-2.0	200	1	0	458.4498	0	
60	1	466.2555	0	730	2058	2857	4205	651	-2.0	200	1	1	466.8552	1	
61	0	471.2280	0	460	1105	2857	4205	801	-13.5	200	0	0	473.3326	1	
62	0	478.5675	0	730	2058	2857	4205	951	-2.0	200	1	1	479.3829	1	
63	0	483.8060	0	730	2058	2857	4205	1001	-6.5	200	1	1	484.1354	1	
64	0	490.8002	1	730	2058	2857	4205	601	-15.5	200	1	1	491.2565	1	
65	0	496.5871	0	460	1105	2857	4205	551	-18.0	200	0	1	501.1067	0	
66	1	510.1695	0	460	1105	2857	4205	551	-18.0	200	0	0	512.8659	1	
67	0	518.1078	0	460	1105	2857	4205	901	-13.5	200	0	0	520.1566	1	
68	0	526.0536	0	460	1105	2857	4205	751	-18.0	200	0	1	526.8382	0	
69	1	534.8547	0	460	1105	2857	4205	751	-18.0	200	0	1	535.0432	0	
70	1	558.4856	0	460	1105	2857	4205	751	-18.0	200	0	0	559.9667	1	
71	0	564.9354	0	460	1105	2857	4205	701	-9.0	200	0	0	566.4853	1	
72	0	571.1539	0	730	2058	2857	4205	501	-2.0	200	1	1	571.9890	1	
73	0	575.2667	0	730	2058	2857	4205	551	-15.5	200	1	1	576.0295	1	
74	0	583.6332	0	730	2058	2857	4205	901	-11.0	200	1	0	584.4410	0	
75	1	598.1911	0	730	2058	2857	4205	901	-11.0	200	1	0	598.8090	0	
76	1	625.3443	0	730	2058	2857	4205	901	-11.0	200	1	1	625.3611	1	
77	0	631.5058	0	730	2058	2857	4205	801	-2.0	200	1	1	633.2509	1	
78	0	638.8890	1	730	2058	2857	4205	651	-20.0	200	1	0	650.2861	0	
79	1	660.8586	0	730	2058	2857	4205	651	-20.0	200	1	1	661.0767	1	
80	0	692.9073	0	460	1105	2857	4205	1001	-4.5	200	0	1	717.3098	0	
