Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	18.2055	0	730	2058	2857	4205	651	-15.5	200	1	0	20.8633	0	
2	1	33.9397	0	730	2058	2857	4205	651	-15.5	200	1	1	35.6127	1	
3	0	40.5969	0	730	2058	2857	4205	701	-20.0	200	1	1	41.4911	1	
4	0	47.2321	0	460	1105	2857	4205	851	0.0	200	0	0	48.3326	1	
5	0	56.3127	0	730	2058	2857	4205	501	-11.0	200	1	1	57.5049	1	
6	0	63.1924	0	460	1105	2857	4205	801	0.0	200	0	1	64.1399	0	
7	1	75.1053	0	460	1105	2857	4205	801	0.0	200	0	0	76.1118	1	
8	0	85.8162	0	460	1105	2857	4205	1001	-9.0	200	0	0	87.4815	1	
9	0	92.2838	0	730	2058	2857	4205	601	-6.5	200	1	1	93.2064	1	
10	0	101.2678	0	460	1105	2857	4205	901	-13.5	200	0	0	102.7619	1	
11	0	109.4340	1	730	2058	2857	4205	751	-6.5	200	1	1	110.5258	1	
12	0	115.3684	0	460	1105	2857	4205	951	0.0	200	0	1	118.3777	0	
13	1	133.4270	0	460	1105	2857	4205	951	0.0	200	0	0	134.1530	1	
14	0	139.1080	0	730	2058	2857	4205	551	-15.5	200	1	1	140.1517	1	
15	0	146.0110	0	730	2058	2857	4205	501	-11.0	200	1	1	147.3739	1	
16	0	152.2143	0	460	1105	2857	4205	601	-13.5	200	0	0	153.5433	1	
17	0	159.4481	0	460	1105	2857	4205	901	-18.0	200	0	0	160.2706	1	
18	0	166.7907	0	460	1105	2857	4205	851	0.0	200	0	0	167.6632	1	
19	0	173.3693	0	730	2058	2857	4205	651	-6.5	200	1	1	174.8716	1	
20	0	180.8978	1	460	1105	2857	4205	1001	-18.0	200	0	0	181.7097	1	
21	0	186.0224	0	460	1105	2857	4205	801	-4.5	200	0	0	188.3769	1	
22	0	193.5831	0	730	2058	2857	4205	701	-15.5	200	1	1	195.2081	1	
23	0	199.7719	0	730	2058	2857	4205	751	-11.0	200	1	1	201.2603	1	
24	0	205.5096	0	460	1105	2857	4205	1001	0.0	200	0	0	206.7682	1	
25	0	212.0274	0	730	2058	2857	4205	551	-6.5	200	1	1	214.0536	1	
26	0	218.8118	0	460	1105	2857	4205	851	-13.5	200	0	0	219.8648	1	
27	0	225.8456	0	730	2058	2857	4205	701	-20.0	200	1	1	227.6723	1	
28	0	232.3060	0	730	2058	2857	4205	801	-11.0	200	1	1	233.4668	1	
29	0	237.8960	0	730	2058	2857	4205	651	-15.5	200	1	1	239.5242	1	
30	0	244.7106	0	460	1105	2857	4205	901	-4.5	200	0	0	245.7509	1	
31	0	250.8559	0	460	1105	2857	4205	601	-18.0	200	0	0	252.1811	1	
32	0	257.5211	0	730	2058	2857	4205	501	-15.5	200	1	1	259.2112	1	
33	0	262.9544	0	460	1105	2857	4205	751	-9.0	200	0	1	264.4555	0	
34	1	276.9713	0	460	1105	2857	4205	751	-9.0	200	0	0	277.9968	1	
35	0	283.1455	0	460	1105	2857	4205	1001	0.0	200	0	0	284.2383	1	
36	0	289.4514	0	460	1105	2857	4205	901	-4.5	200	0	0	290.6494	1	
37	0	297.1564	0	730	2058	2857	4205	551	-15.5	200	1	1	298.7969	1	
38	0	302.6468	0	460	1105	2857	4205	751	-9.0	200	0	0	303.8186	1	
39	0	309.7706	1	460	1105	2857	4205	851	0.0	200	0	0	310.9311	1	
40	0	320.9219	0	730	2058	2857	4205	951	-6.5	200	1	1	321.7649	1	
41	0	326.0565	0	730	2058	2857	4205	601	-6.5	200	1	1	327.4890	1	
42	0	333.1965	0	730	2058	2857	4205	701	-15.5	200	1	1	334.8258	1	
43	0	339.7869	0	460	1105	2857	4205	651	-9.0	200	0	0	340.9328	1	
44	0	346.4826	0	730	2058	2857	4205	801	-2.0	200	1	1	348.4550	1	
