Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	17.0777	0	460	1105	2857	4205	851	-9.0	200	0	0	17.1597	1	
2	0	20.1985	0	730	2058	2857	4205	601	-15.5	200	1	0	20.3857	0	
3	1	39.8405	0	730	2058	2857	4205	601	-15.5	200	1	0	42.5750	0	
4	1	58.1040	0	730	2058	2857	4205	601	-15.5	200	1	1	59.3325	1	
5	0	63.2672	0	460	1105	2857	4205	501	0.0	200	0	0	64.2847	1	
6	0	78.4214	0	460	1105	2857	4205	551	-18.0	200	0	0	79.3821	1	
7	0	85.2090	0	730	2058	2857	4205	951	-20.0	200	1	1	85.8003	1	
8	0	90.0969	0	460	1105	2857	4205	801	-13.5	200	0	0	90.7450	1	
9	0	95.4761	0	730	2058	2857	4205	751	-11.0	200	1	0	96.5074	0	
10	1	107.8651	0	730	2058	2857	4205	751	-11.0	200	1	1	108.9422	1	
11	0	113.2680	0	730	2058	2857	4205	1001	-6.5	200	1	1	113.9525	1	
12	0	118.8732	0	460	1105	2857	4205	701	-9.0	200	0	0	119.4893	1	
13	0	125.0728	0	730	2058	2857	4205	901	-6.5	200	1	1	125.9536	1	
14	0	129.3661	0	730	2058	2857	4205	651	-20.0	200	1	1	130.0899	1	
15	0	136.1181	0	730	2058	2857	4205	751	-15.5	200	1	1	136.8983	1	
16	0	141.1019	0	460	1105	2857	4205	901	-4.5	200	0	0	141.7350	1	
17	0	147.5019	0	730	2058	2857	4205	801	-15.5	200	1	1	148.6402	1	
18	0	152.8577	1	730	2058	2857	4205	701	-20.0	200	1	1	153.6953	1	
19	0	156.9963	0	460	1105	2857	4205	601	0.0	200	0	0	157.8795	1	
20	0	162.9916	0	460	1105	2857	4205	551	-13.5	200	0	0	164.3137	1	
21	0	170.0269	1	460	1105	2857	4205	951	-4.5	200	0	0	170.8393	1	
22	0	175.6416	0	730	2058	2857	4205	501	-20.0	200	1	0	178.2003	0	
23	1	187.6327	0	730	2058	2857	4205	501	-20.0	200	1	1	188.6892	1	
24	0	196.3770	1	460	1105	2857	4205	1001	0.0	200	0	0	197.3883	1	
25	0	202.9651	0	460	1105	2857	4205	501	-9.0	200	0	1	204.8839	0	
26	1	213.4801	0	460	1105	2857	4205	501	-9.0	200	0	0	214.5881	1	
27	0	220.1958	0	460	1105	2857	4205	751	-4.5	200	0	0	221.6254	1	
28	0	226.5246	0	730	2058	2857	4205	901	-2.0	200	1	1	227.4248	1	
29	0	231.5383	0	460	1105	2857	4205	851	-13.5	200	0	0	232.1679	1	
30	0	237.6195	0	730	2058	2857	4205	951	-11.0	200	1	1	238.4371	1	
31	0	243.9716	0	460	1105	2857	4205	1001	-18.0	200	0	0	244.3446	1	
32	0	250.2458	0	730	2058	2857	4205	701	-2.0	200	1	1	251.3618	1	
33	0	255.9146	0	460	1105	2857	4205	801	-4.5	200	0	0	256.8803	1	
34	0	261.8482	0	730	2058	2857	4205	601	-2.0	200	1	1	262.8916	1	
35	0	266.6258	1	730	2058	2857	4205	651	-6.5	200	1	1	267.7038	1	
36	0	272.0330	0	730	2058	2857	4205	501	-15.5	200	1	1	272.9688	1	
37	0	278.7822	0	730	2058	2857	4205	901	-20.0	200	1	1	279.5726	1	
38	0	283.9593	0	730	2058	2857	4205	601	-6.5	200	1	1	285.3598	1	
39	0	289.4469	0	460	1105	2857	4205	651	-18.0	200	0	0	290.1464	1	
40	0	294.6601	0	730	2058	2857	4205	551	-11.0	200	1	1	296.1729	1	
41	0	299.8105	0	460	1105	2857	4205	751	-13.5	200	0	0	300.8872	1	
42	0	305.8676	0	460	1105	2857	4205	801	-18.0	200	0	0	307.1169	1	
43	0	312.1823	0	460	1105	2857	4205	951	-9.0	200	0	0	313.1352	1	
44	0	319.7009	0	730	2058	2857	4205	851	-15.5	200	1	1	320.4669	1	
45	0	324.6867	0	460	1105	2857	4205	1001	0.0	200	0	0	325.1926	1	
46	0	329.5335	0	730	2058	2857	4205	751	-11.0	200	1	1	330.2541	1	
47	0	335.7785	0	730	2058	2857	4205	901	-15.5	200	1	1	336.2530	1	
48	0	340.8368	0	460	1105	2857	4205	851	-4.5	200	0	0	341.6008	1	
49	0	347.9646	0	730	2058	2857	4205	651	-20.0	200	1	1	348.5772	1	
50	0	354.0334	1	730	2058	2857	4205	501	-11.0	200	1	1	355.7872	1	
51	0	361.0997	1	460	1105	2857	4205	701	-4.5	200	0	0	362.0280	1	
52	0	366.6194	0	460	1105	2857	4205	951	-18.0	200	0	0	369.7094	1	
53	0	377.2974	1	730	2058	2857	4205	601	-15.5	200	1	1	382.3750	1	
54	0	386.3785	0	460	1105	2857	4205	1001	-9.0	200	0	0	387.2829	1	
55	0	391.2909	0	460	1105	2857	4205	551	-13.5	200	0	0	392.9045	1	
56	0	398.3381	0	730	2058	2857	4205	651	-2.0	200	1	1	399.6074	1	
57	0	402.8397	1	460	1105	2857	4205	951	-18.0	200	0	0	404.0037	1	
58	0	409.4615	0	730	2058	2857	4205	801	-11.0	200	1	1	413.7819	1	
59	0	418.5868	0	460	1105	2857	4205	901	-18.0	200	0	0	420.3305	1	
60	0	426.0773	0	460	1105	2857	4205	701	0.0	200	0	0	427.6366	1	
61	0	432.9783	1	460	1105	2857	4205	1001	-4.5	200	0	0	434.0759	1	
62	0	439.1022	0	460	1105	2857	4205	851	-13.5	200	0	1	441.7202	0	
63	1	456.5263	1	460	1105	2857	4205	851	-13.5	200	0	0	457.6559	1	
64	0	462.4246	0	730	2058	2857	4205	751	-6.5	200	1	1	463.9011	1	
65	0	467.5660	0	730	2058	2857	4205	501	-2.0	200	1	1	468.7027	1	
66	0	472.4137	0	730	2058	2857	4205	551	-11.0	200	1	1	473.7163	1	
67	0	479.6390	0	730	2058	2857	4205	701	-15.5	200	1	1	480.7269	1	
68	0	485.7286	0	730	2058	2857	4205	951	-11.0	200	1	1	487.0970	1	
69	0	492.2324	0	460	1105	2857	4205	551	0.0	200	0	0	493.2844	1	
70	0	497.8511	0	460	1105	2857	4205	751	-18.0	200	0	0	499.6661	1	
71	0	504.7835	0	460	1105	2857	4205	1001	-18.0	200	0	0	506.4917	1	
72	0	512.1742	0	730	2058	2857	4205	801	-2.0	200	1	1	513.3815	1	
73	0	518.3919	0	730	2058	2857	4205	851	-6.5	200	1	1	519.5311	1	
74	0	525.8918	0	460	1105	2857	4205	901	-9.0	200	0	0	526.5050	1	
75	0	532.0212	0	730	2058	2857	4205	651	-15.5	200	1	1	533.1191	1	
76	0	538.3899	0	460	1105	2857	4205	601	-4.5	200	0	0	539.3016	1	
77	0	544.1390	0	730	2058	2857	4205	851	-20.0	200	1	1	544.9230	1	
78	0	550.1392	0	730	2058	2857	4205	751	-11.0	200	1	0	550.9997	0	
79	1	563.4193	0	730	2058	2857	4205	751	-11.0	200	1	1	564.7004	1	
80	0	570.1281	0	730	2058	2857	4205	951	-11.0	200	1	1	570.9494	1	
81	0	576.8303	0	460	1105	2857	4205	601	-4.5	200	0	0	578.1418	1	
82	0	583.7579	0	460	1105	2857	4205	501	0.0	200	0	0	585.4539	1	
83	0	590.9599	0	730	2058	2857	4205	1001	-15.5	200	1	1	591.6133	1	
84	0	596.6825	0	460	1105	2857	4205	701	-18.0	200	0	0	597.5284	1	
85	0	604.4625	0	460	1105	2857	4205	651	-9.0	200	0	0	605.3387	1	
86	0	610.8939	0	460	1105	2857	4205	901	0.0	200	0	1	612.0760	0	
87	1	624.0300	0	460	1105	2857	4205	901	0.0	200	0	0	624.9345	1	
88	0	630.7880	0	730	2058	2857	4205	551	-15.5	200	1	1	631.6999	1	
89	0	638.0617	0	460	1105	2857	4205	901	0.0	200	0	0	638.7554	1	
90	0	645.0557	0	460	1105	2857	4205	551	-4.5	200	0	1	647.2231	0	
91	1	658.6464	0	460	1105	2857	4205	551	-4.5	200	0	0	659.9330	1	
92	0	667.1746	0	730	2058	2857	4205	501	-15.5	200	1	1	667.9719	1	
93	0	675.5327	0	730	2058	2857	4205	851	-11.0	200	1	1	676.5978	1	
94	0	681.7534	0	460	1105	2857	4205	1001	-13.5	200	0	0	682.2696	1	
95	0	688.6530	0	730	2058	2857	4205	751	-6.5	200	1	1	689.5541	1	
96	0	694.8563	0	730	2058	2857	4205	701	-11.0	200	1	1	695.8492	1	
97	0	701.5356	1	730	2058	2857	4205	651	-20.0	200	1	1	702.5137	1	
98	0	708.4737	0	460	1105	2857	4205	801	-4.5	200	0	0	709.6896	1	
99	0	714.4673	0	460	1105	2857	4205	601	0.0	200	0	0	716.5226	1	
