Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	7.0481	0	730	2058	2857	4205	601	-6.5	200	1	1	11.1201	1	
2	0	17.5968	0	460	1105	2857	4205	1001	0.0	200	0	1	18.5337	0	
3	1	65.6020	0	460	1105	2857	4205	1001	0.0	200	0	1	66.7155	0	
4	1	80.4126	0	460	1105	2857	4205	1001	0.0	200	0	0	82.0423	1	
5	0	86.0159	0	730	2058	2857	4205	501	-15.5	200	1	1	87.1831	1	
6	0	91.9000	0	730	2058	2857	4205	751	-20.0	200	1	1	92.5350	1	
7	0	97.0531	0	730	2058	2857	4205	551	-20.0	200	1	1	97.9778	1	
8	0	103.0079	0	460	1105	2857	4205	801	0.0	200	0	0	103.7169	1	
9	0	109.1902	0	730	2058	2857	4205	901	-15.5	200	1	1	110.1066	1	
10	0	115.4363	0	460	1105	2857	4205	951	-9.0	200	0	1	116.2894	0	
11	1	135.6542	1	460	1105	2857	4205	951	-9.0	200	0	0	136.5814	1	
12	0	140.4547	0	460	1105	2857	4205	651	-9.0	200	0	0	141.1941	1	
13	0	150.7292	0	460	1105	2857	4205	701	-13.5	200	0	0	151.3586	1	
14	0	158.0436	1	460	1105	2857	4205	651	-4.5	200	0	1	166.6378	0	
15	1	180.3905	0	460	1105	2857	4205	651	-4.5	200	0	0	180.9792	1	
16	0	187.4894	0	460	1105	2857	4205	801	0.0	200	0	0	188.4578	1	
17	0	194.5823	0	730	2058	2857	4205	751	-6.5	200	1	1	195.2786	1	
18	0	203.2672	0	460	1105	2857	4205	701	-13.5	200	0	1	203.9272	0	
19	1	221.7410	0	460	1105	2857	4205	701	-13.5	200	0	0	222.3164	1	
20	0	231.4135	0	730	2058	2857	4205	601	-20.0	200	1	1	232.3459	1	
21	0	237.8834	0	730	2058	2857	4205	1001	-11.0	200	1	1	239.0065	1	
22	0	243.8673	0	460	1105	2857	4205	951	-9.0	200	0	0	244.7726	1	
23	0	257.1130	0	730	2058	2857	4205	901	-2.0	200	1	1	258.1126	1	
24	0	263.2987	0	730	2058	2857	4205	501	-20.0	200	1	1	264.0301	1	
25	0	270.0399	0	460	1105	2857	4205	851	-13.5	200	0	0	270.3822	1	
26	0	275.8630	0	460	1105	2857	4205	601	-4.5	200	0	0	276.4369	1	
27	0	283.7702	0	460	1105	2857	4205	651	-18.0	200	0	0	284.2013	1	
28	0	294.1334	0	730	2058	2857	4205	1001	-15.5	200	1	1	294.6942	1	
29	0	300.8055	0	460	1105	2857	4205	701	0.0	200	0	0	301.3278	1	
30	0	307.8574	0	730	2058	2857	4205	851	-2.0	200	1	1	308.8049	1	
31	0	314.2212	0	730	2058	2857	4205	551	-11.0	200	1	1	315.1428	1	
32	0	323.7982	0	730	2058	2857	4205	951	-20.0	200	1	1	324.9040	1	
33	0	333.9160	0	460	1105	2857	4205	751	-4.5	200	0	0	334.7834	1	
34	0	340.7515	0	460	1105	2857	4205	801	-9.0	200	0	0	341.2940	1	
35	0	349.1088	0	730	2058	2857	4205	901	-20.0	200	1	1	350.0777	1	
36	0	355.1683	0	730	2058	2857	4205	801	-2.0	200	1	1	356.0240	1	
37	0	362.3588	0	730	2058	2857	4205	601	-6.5	200	1	1	363.6461	1	
38	0	373.2296	0	460	1105	2857	4205	701	-18.0	200	0	0	373.9485	1	
39	0	379.8580	0	460	1105	2857	4205	651	-4.5	200	0	0	380.5099	1	
40	0	387.8596	0	730	2058	2857	4205	901	-2.0	200	1	1	389.0659	1	
41	0	394.2302	0	460	1105	2857	4205	1001	-9.0	200	0	0	395.3952	1	
42	0	401.3580	0	460	1105	2857	4205	501	-9.0	200	0	0	402.0462	1	
43	0	407.7224	1	730	2058	2857	4205	851	-15.5	200	1	1	408.7594	1	
44	0	419.6696	0	460	1105	2857	4205	551	0.0	200	0	0	420.8494	1	
45	0	426.7481	1	730	2058	2857	4205	951	-20.0	200	1	1	427.4467	1	
46	0	434.2606	0	460	1105	2857	4205	751	0.0	200	0	1	438.7418	0	
