Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	3.7969	0	730	2058	2857	4205	651	-6.5	200	1	1	8.1649	1	
2	0	22.4342	1	460	1105	2857	4205	951	-18.0	200	0	0	27.7350	1	
3	0	33.7850	0	460	1105	2857	4205	601	-9.0	200	0	0	35.0742	1	
4	0	41.2527	0	460	1105	2857	4205	701	-13.5	200	0	0	42.3892	1	
5	0	48.5923	0	460	1105	2857	4205	501	-18.0	200	0	0	49.7079	1	
6	0	57.2102	0	460	1105	2857	4205	1001	0.0	200	0	0	57.8141	1	
7	0	64.7850	0	730	2058	2857	4205	901	-11.0	200	1	1	65.7297	1	
8	0	77.5747	1	730	2058	2857	4205	551	-6.5	200	1	1	80.6158	1	
9	0	86.1271	0	730	2058	2857	4205	751	-15.5	200	1	1	86.7429	1	
10	0	92.0224	0	730	2058	2857	4205	801	-20.0	200	1	1	92.5985	1	
11	0	100.2380	0	730	2058	2857	4205	951	-6.5	200	1	0	101.0052	0	
12	1	112.3758	0	730	2058	2857	4205	951	-6.5	200	1	1	113.0847	1	
13	0	119.4442	0	460	1105	2857	4205	501	0.0	200	0	0	120.9633	1	
14	0	126.5234	1	730	2058	2857	4205	551	-15.5	200	1	1	128.7594	1	
15	0	132.8199	0	730	2058	2857	4205	651	-6.5	200	1	1	134.0339	1	
16	0	140.9392	0	460	1105	2857	4205	1001	-9.0	200	0	0	141.6778	1	
17	0	147.7522	0	460	1105	2857	4205	901	-18.0	200	0	0	148.7433	1	
18	0	155.4279	0	460	1105	2857	4205	751	0.0	200	0	0	156.6774	1	
19	0	164.5089	0	730	2058	2857	4205	601	-6.5	200	1	0	165.2730	0	
20	1	178.7155	0	730	2058	2857	4205	601	-6.5	200	1	1	179.8051	1	
21	0	187.5293	0	730	2058	2857	4205	801	-20.0	200	1	1	188.1500	1	
22	0	193.4770	1	460	1105	2857	4205	701	-9.0	200	0	0	194.1524	1	
23	0	200.8554	0	730	2058	2857	4205	601	-20.0	200	1	1	202.0345	1	
24	0	207.8886	0	730	2058	2857	4205	1001	-15.5	200	1	1	208.4054	1	
25	0	213.9596	0	730	2058	2857	4205	951	-11.0	200	1	1	214.9278	1	
26	0	221.2862	0	460	1105	2857	4205	651	-4.5	200	0	0	222.0388	1	
27	0	228.8215	0	460	1105	2857	4205	851	-9.0	200	0	0	229.6208	1	
28	0	237.1801	0	460	1105	2857	4205	901	-18.0	200	0	0	237.8464	1	
29	0	244.3018	0	730	2058	2857	4205	551	-15.5	200	1	0	245.3114	0	
30	1	267.5791	0	730	2058	2857	4205	551	-15.5	200	1	1	268.3628	1	
