Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	
1	0	7.5018	0	936	1551	2975	4263	521	-9.5	200	1	1	8.6680	1	
2	0	14.9668	0	437	2761	2975	4263	601	-6.0	200	0	1	32.6527	0	
3	1	43.6462	0	437	2761	2975	4263	601	-6.0	200	0	1	44.2607	0	
4	1	50.3730	0	437	2761	2975	4263	601	-6.0	200	0	0	51.5000	1	
5	0	65.0789	1	936	1551	2975	4263	561	-12.5	200	1	0	66.7480	0	
6	1	89.7184	1	936	1551	2975	4263	561	-12.5	200	1	0	95.7010	0	
7	1	105.5408	0	936	1551	2975	4263	561	-12.5	200	1	1	106.0707	1	
8	0	116.2750	1	936	1551	2975	4263	531	-9.5	200	1	0	121.2487	0	
9	1	131.9515	0	936	1551	2975	4263	531	-9.5	200	1	1	132.7734	1	
10	0	143.0207	0	936	1551	2975	4263	501	-10.5	200	-1	0	147.7518	-1	
11	0	157.1809	0	437	2761	2975	4263	511	-7.5	200	0	1	158.2329	0	
12	1	164.6167	0	437	2761	2975	4263	511	-7.5	200	0	0	166.2734	1	
13	0	175.7996	0	437	2761	2975	4263	501	-10.5	200	0	0	177.5556	1	
14	0	186.5177	0	437	2761	2975	4263	501	-10.5	200	-1	0	190.8571	-1	
15	0	203.5661	0	936	1551	2975	4263	571	-9.5	200	1	1	204.6994	1	
16	0	212.6026	1	936	1551	2975	4263	541	-11.0	200	1	1	214.1106	1	
17	0	221.6181	0	936	1551	2975	4263	571	-12.5	200	1	0	222.7930	0	
18	1	229.2790	0	936	1551	2975	4263	571	-12.5	200	1	0	229.7780	0	
19	1	239.5398	0	936	1551	2975	4263	571	-12.5	200	1	1	240.2360	1	
20	0	248.1887	1	437	2761	2975	4263	501	-6.0	200	0	1	249.1595	0	
21	1	266.3213	1	437	2761	2975	4263	501	-6.0	200	0	0	268.2296	1	
22	0	277.2805	1	437	2761	2975	4263	601	-10.5	200	0	1	278.5255	0	
23	1	290.2764	0	437	2761	2975	4263	601	-10.5	200	0	0	291.2474	1	
24	0	300.0306	0	437	2761	2975	4263	591	-9.0	200	0	0	300.9431	1	
25	0	309.9089	0	936	1551	2975	4263	501	-10.5	200	-1	0	310.4200	-1	
26	0	321.4558	0	437	2761	2975	4263	501	-10.5	200	-1	1	323.5031	-1	
27	0	331.5427	0	437	2761	2975	4263	521	-9.0	200	0	1	332.5314	0	
28	1	342.5442	0	437	2761	2975	4263	521	-9.0	200	0	0	343.1284	1	
29	0	353.3318	1	936	1551	2975	4263	531	-12.5	200	1	0	354.3562	0	
30	1	365.2306	0	936	1551	2975	4263	531	-12.5	200	1	1	365.9384	1	
31	0	374.1380	0	936	1551	2975	4263	501	-10.5	200	-1	1	375.3302	-1	
32	0	383.0541	0	936	1551	2975	4263	601	-15.5	200	1	1	384.0183	1	
33	0	392.1652	1	437	2761	2975	4263	511	-6.0	200	0	0	396.5422	1	
34	0	404.8037	1	936	1551	2975	4263	591	-12.5	200	1	1	405.7771	1	
